game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
253410045,2005-12-07,2,45,home,FALSE,George Washington,43,Revolutionaries,George Washington Revolutionaries,G Washington
253410045,2005-12-07,2,2633,away,FALSE,Tennessee,59,Lady Volunteers,Tennessee Lady Volunteers,Tennessee
253412405,2005-12-07,2,2405,home,FALSE,Monmouth,55,Hawks,Monmouth Hawks,Monmouth
253412405,2005-12-07,2,120,away,FALSE,Maryland,88,Terrapins,Maryland Terrapins,Maryland
253412509,2005-12-07,2,2509,home,FALSE,Purdue,65,Boilermakers,Purdue Boilermakers,Purdue
253412509,2005-12-07,2,87,away,FALSE,Notre Dame,54,Fighting Irish,Notre Dame Fighting Irish,Notre Dame
253410058,2005-12-07,3,58,home,FALSE,South Florida,79,Bulls,South Florida Bulls,South Florida
253410058,2005-12-07,3,305,away,FALSE,DePaul,77,Blue Demons,DePaul Blue Demons,DePaul
253410127,2005-12-07,2,127,home,FALSE,Michigan State,77,Spartans,Michigan State Spartans,Michigan St
253410127,2005-12-07,2,2174,away,FALSE,Detroit Mercy,52,Titans,Detroit Mercy Titans,Detroit Mercy
253412619,2005-12-07,2,2619,home,FALSE,Stony Brook,58,Seawolves,Stony Brook Seawolves,Stony Brook
253412619,2005-12-07,2,218,away,FALSE,Temple,56,Owls,Temple Owls,Temple
253410254,2005-12-07,2,254,home,FALSE,Utah,65,Utes,Utah Utes,Utah
253410254,2005-12-07,2,2692,away,FALSE,Weber State,38,Wildcats,Weber State Wildcats,Weber St
