game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
313232378,2012,regular-season,2011-11-19,2,2378,home,FALSE,UMBC,59,Retrievers,UMBC Retrievers,UMBC
313232378,2012,regular-season,2011-11-19,2,120,away,FALSE,Maryland,70,Terrapins,Maryland Terrapins,Maryland
313230167,2012,regular-season,2011-11-19,2,167,home,FALSE,New Mexico,56,Lobos,New Mexico Lobos,New Mexico
313230167,2012,regular-season,2011-11-19,2,201,away,FALSE,Oklahoma,58,Sooners,Oklahoma Sooners,Oklahoma
313230046,2012,regular-season,2011-11-19,2,46,home,FALSE,Georgetown,66,Hoyas,Georgetown Hoyas,Georgetown
313230046,2012,regular-season,2011-11-19,2,248,away,FALSE,Houston,36,Cougars,Houston Cougars,Houston
313232325,2012,regular-season,2011-11-19,2,2325,home,FALSE,La Salle,48,Explorers,La Salle Explorers,La Salle
313232325,2012,regular-season,2011-11-19,2,164,away,FALSE,Rutgers,61,Scarlet Knights,Rutgers Scarlet Knights,Rutgers
313230096,2012,regular-season,2011-11-19,2,96,home,FALSE,Kentucky,88,Wildcats,Kentucky Wildcats,Kentucky
313230096,2012,regular-season,2011-11-19,2,2572,away,FALSE,Southern Miss,71,Lady Eagles,Southern Miss Lady Eagles,Southern Miss
313232655,2012,regular-season,2011-11-19,3,2655,home,FALSE,Tulane,65,Green Wave,Tulane Green Wave,Tulane
313232655,2012,regular-season,2011-11-19,3,99,away,FALSE,LSU,62,Tigers,LSU Tigers,LSU
