game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
310200024,2011,regular-season,2011-01-20,2,24,home,FALSE,Stanford,64,Cardinal,Stanford Cardinal,Stanford
310200024,2011,regular-season,2011-01-20,2,26,away,FALSE,UCLA,38,Bruins,UCLA Bruins,UCLA
310202579,2011,regular-season,2011-01-20,2,2579,home,FALSE,South Carolina,56,Gamecocks,South Carolina Gamecocks,South Carolina
310202579,2011,regular-season,2011-01-20,2,2633,away,FALSE,Tennessee,71,Lady Volunteers,Tennessee Lady Volunteers,Tennessee
310200153,2011,regular-season,2011-01-20,2,153,home,FALSE,North Carolina,71,Tar Heels,North Carolina Tar Heels,North Carolina
310200153,2011,regular-season,2011-01-20,2,154,away,FALSE,Wake Forest,56,Demon Deacons,Wake Forest Demon Deacons,Wake Forest
310200084,2011,regular-season,2011-01-20,2,84,home,FALSE,Indiana,55,Hoosiers,Indiana Hoosiers,Indiana
310200084,2011,regular-season,2011-01-20,2,127,away,FALSE,Michigan State,69,Spartans,Michigan State Spartans,Michigan St
310200305,2011,regular-season,2011-01-20,2,305,home,FALSE,DePaul,90,Blue Demons,DePaul Blue Demons,DePaul
310200305,2011,regular-season,2011-01-20,2,2885,away,FALSE,NJIT,43,Highlanders,NJIT Highlanders,NJIT
310200057,2011,regular-season,2011-01-20,2,57,home,FALSE,Florida,58,Gators,Florida Gators,Florida
310200057,2011,regular-season,2011-01-20,2,96,away,FALSE,Kentucky,59,Wildcats,Kentucky Wildcats,Kentucky
310200228,2011,regular-season,2011-01-20,2,228,home,FALSE,Clemson,73,Tigers,Clemson Tigers,Clemson
310200228,2011,regular-season,2011-01-20,2,52,away,FALSE,Florida State,83,Seminoles,Florida State Seminoles,Florida St
310200238,2011,regular-season,2011-01-20,2,238,home,FALSE,Vanderbilt,65,Commodores,Vanderbilt Commodores,Vanderbilt
310200238,2011,regular-season,2011-01-20,2,8,away,FALSE,Arkansas,54,Razorbacks,Arkansas Razorbacks,Arkansas
310200333,2011,regular-season,2011-01-20,2,333,home,FALSE,Alabama,51,Crimson Tide,Alabama Crimson Tide,Alabama
310200333,2011,regular-season,2011-01-20,2,61,away,FALSE,Georgia,60,Lady Bulldogs,Georgia Lady Bulldogs,Georgia
310200356,2011,regular-season,2011-01-20,2,356,home,FALSE,Illinois,62,Fighting Illini,Illinois Fighting Illini,Illinois
310200356,2011,regular-season,2011-01-20,2,194,away,FALSE,Ohio State,71,Buckeyes,Ohio State Buckeyes,Ohio State
