game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
220140236,2002-01-14,2,236,home,FALSE,Chattanooga,88,Mocs,Chattanooga Mocs,Chattanooga
220140236,2002-01-14,2,2166,away,FALSE,Davidson,71,Wildcats,Davidson Wildcats,Davidson
220142569,2002-01-14,2,2569,home,FALSE,South Carolina State,52,Lady Bulldogs,South Carolina State Lady Bulldogs,SC State
220142569,2002-01-14,2,2450,away,FALSE,Norfolk State,47,Spartans,Norfolk State Spartans,Norfolk St
220142448,2002-01-14,2,2448,home,FALSE,North Carolina A&T,43,Aggies,North Carolina A&T Aggies,NC A&T
220142448,2002-01-14,2,2261,away,FALSE,Hampton,47,Lady Pirates,Hampton Lady Pirates,Hampton
220142217,2002-01-14,2,2217,home,FALSE,Fairfield,82,Stags,Fairfield Stags,Fairfield
220142217,2002-01-14,2,2520,away,FALSE,Rider,78,Broncs,Rider Broncs,Rider
220142169,2002-01-14,2,2169,home,FALSE,Delaware State,45,Hornets,Delaware State Hornets,Delaware St
220142169,2002-01-14,2,50,away,FALSE,Florida A&M,43,Rattlers,Florida A&M Rattlers,Florida A&M
220142247,2002-01-14,2,2247,home,FALSE,Georgia State,73,Panthers,Georgia State Panthers,Georgia St
220142247,2002-01-14,2,56,away,FALSE,Stetson,59,Hatters,Stetson Hatters,Stetson
220140047,2002-01-14,2,47,home,FALSE,Howard,85,Bison,Howard Bison,Howard
220140047,2002-01-14,2,2065,away,FALSE,Bethune-Cookman,63,Wildcats,Bethune-Cookman Wildcats,Bethune
220142400,2002-01-14,2,2400,home,FALSE,Mississippi Valley State,46,Devilettes,Mississippi Valley State Devilettes,Miss Valley St
220142400,2002-01-14,2,2582,away,FALSE,Southern,78,Jaguars,Southern Jaguars,Southern
220142029,2002-01-14,2,2029,home,FALSE,Arkansas-Pine Bluff,63,Golden Lions,Arkansas-Pine Bluff Golden Lions,AR-Pine Bluff
220142029,2002-01-14,2,2016,away,FALSE,Alcorn State,78,Lady Braves,Alcorn State Lady Braves,Alcorn St
220142755,2002-01-14,2,2755,home,FALSE,Grambling,76,Lady Tigers,Grambling Lady Tigers,Grambling
220142755,2002-01-14,2,2640,away,FALSE,Texas Southern,58,Tigers,Texas Southern Tigers,Texas Southern
220142737,2002-01-14,2,2737,home,FALSE,Winthrop,78,Eagles,Winthrop Eagles,Winthrop
