game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
303180041,2011,regular-season,2010-11-14,2,41,home,FALSE,UConn,117,Huskies,UConn Huskies,UConn
303180041,2011,regular-season,2010-11-14,2,107,away,FALSE,Holy Cross,37,Crusaders,Holy Cross Crusaders,Holy Cross
303180239,2011,regular-season,2010-11-14,2,239,home,FALSE,Baylor,95,Bears,Baylor Bears,Baylor
303180239,2011,regular-season,2010-11-14,2,242,away,FALSE,Rice,51,Owls,Rice Owls,Rice
303180024,2011,regular-season,2010-11-14,2,24,home,FALSE,Stanford,63,Cardinal,Stanford Cardinal,Stanford
303180024,2011,regular-season,2010-11-14,2,164,away,FALSE,Rutgers,50,Scarlet Knights,Rutgers Scarlet Knights,Rutgers
303182199,2011,regular-season,2010-11-14,2,194,home,FALSE,Ohio State,74,Buckeyes,Ohio State Buckeyes,Ohio State
303182199,2011,regular-season,2010-11-14,2,2199,away,FALSE,Eastern Michigan,62,Eagles,Eastern Michigan Eagles,E Michigan
303180193,2011,regular-season,2010-11-14,2,193,home,FALSE,Miami (OH),71,RedHawks,Miami (OH) RedHawks,Miami OH
303180193,2011,regular-season,2010-11-14,2,96,away,FALSE,Kentucky,84,Wildcats,Kentucky Wildcats,Kentucky
303180026,2011,regular-season,2010-11-14,2,26,home,FALSE,UCLA,66,Bruins,UCLA Bruins,UCLA
303180026,2011,regular-season,2010-11-14,2,2540,away,FALSE,UC Santa Barbara,52,Gauchos,UC Santa Barbara Gauchos,Santa Barbara
303180061,2011,regular-season,2010-11-14,2,61,home,FALSE,Georgia,58,Lady Bulldogs,Georgia Lady Bulldogs,Georgia
303180061,2011,regular-season,2010-11-14,2,290,away,FALSE,Georgia Southern,43,Eagles,Georgia Southern Eagles,GA Southern
303180238,2011,regular-season,2010-11-14,2,238,home,FALSE,Vanderbilt,80,Commodores,Vanderbilt Commodores,Vanderbilt
303180238,2011,regular-season,2010-11-14,2,47,away,FALSE,Howard,55,Bison,Howard Bison,Howard
