game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
283570242,2009,regular-season,2008-12-22,2,242,home,FALSE,Rice,58,Owls,Rice Owls,Rice
283570242,2009,regular-season,2008-12-22,2,201,away,FALSE,Oklahoma,70,Sooners,Oklahoma Sooners,Oklahoma
283570151,2009,regular-season,2008-12-22,2,151,home,FALSE,East Carolina,54,Pirates,East Carolina Pirates,East Carolina
283570151,2009,regular-season,2008-12-22,2,154,away,FALSE,Wake Forest,95,Demon Deacons,Wake Forest Demon Deacons,Wake Forest
283570087,2009,regular-season,2008-12-22,2,87,home,FALSE,Notre Dame,81,Fighting Irish,Notre Dame Fighting Irish,Notre Dame
283570087,2009,regular-season,2008-12-22,2,2542,away,FALSE,Savannah State,49,Tigers,Savannah State Tigers,Savannah St
283572509,2009,regular-season,2008-12-22,2,2509,home,FALSE,Purdue,70,Boilermakers,Purdue Boilermakers,Purdue
283572509,2009,regular-season,2008-12-22,2,2870,away,FALSE,Purdue Fort Wayne,55,Mastodons,Purdue Fort Wayne Mastodons,Purdue FW
283570194,2009,regular-season,2008-12-22,2,194,home,FALSE,Ohio State,83,Buckeyes,Ohio State Buckeyes,Ohio State
283570194,2009,regular-season,2008-12-22,2,2427,away,FALSE,UNC Asheville,59,Bulldogs,UNC Asheville Bulldogs,UNC Asheville
283570183,2009,regular-season,2008-12-22,2,183,home,FALSE,Syracuse,82,Orange,Syracuse Orange,Syracuse
283570183,2009,regular-season,2008-12-22,2,2154,away,FALSE,Coppin State,71,Eagles,Coppin State Eagles,Coppin St
283570222,2009,regular-season,2008-12-22,2,222,home,FALSE,Villanova,78,Wildcats,Villanova Wildcats,Villanova
283570222,2009,regular-season,2008-12-22,2,2426,away,FALSE,Navy,68,Midshipmen,Navy Midshipmen,Navy
283570239,2009,regular-season,2008-12-22,2,239,home,FALSE,Baylor,74,Bears,Baylor Bears,Baylor
283570239,2009,regular-season,2008-12-22,2,42,away,FALSE,Hartford,59,Hawks,Hartford Hawks,Hartford
283570130,2009,regular-season,2008-12-22,2,130,home,FALSE,Michigan,76,Wolverines,Michigan Wolverines,Michigan
283570130,2009,regular-season,2008-12-22,2,526,away,FALSE,Florida Gulf Coast,59,Eagles,Florida Gulf Coast Eagles,FGCU
