game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401574647,2023-11-15,4,152,home,FALSE,NC State,90,Wolfpack,NC State Wolfpack,NC State
401574647,2023-11-15,4,2210,away,FALSE,Elon,35,Phoenix,Elon Phoenix,Elon
401584633,2023-11-15,4,87,home,FALSE,Notre Dame,110,Fighting Irish,Notre Dame Fighting Irish,Notre Dame
401584633,2023-11-15,4,77,away,FALSE,Northwestern,52,Wildcats,Northwestern Wildcats,Northwestern
401581373,2023-11-15,4,153,home,FALSE,North Carolina,62,Tar Heels,North Carolina Tar Heels,North Carolina
401581373,2023-11-15,4,2261,away,FALSE,Hampton,32,Lady Pirates,Hampton Lady Pirates,Hampton
401583915,2023-11-15,4,145,home,FALSE,Ole Miss,80,Rebels,Ole Miss Rebels,Ole Miss
401583915,2023-11-15,4,218,away,FALSE,Temple,63,Owls,Temple Owls,Temple
401598215,2023-11-15,4,201,home,FALSE,Oklahoma,92,Sooners,Oklahoma Sooners,Oklahoma
401598215,2023-11-15,4,2011,away,FALSE,Alabama State,46,Lady Hornets,Alabama State Lady Hornets,Alabama St
