game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
400586165,2015-02-27,2,2514,home,FALSE,Quinnipiac,73,Bobcats,Quinnipiac Bobcats,Quinnipiac
400586165,2015-02-27,2,2561,away,FALSE,Siena,63,Saints,Siena Saints,Siena
400591269,2015-02-27,2,172,home,FALSE,Cornell,57,Big Red,Cornell Big Red,Cornell
400591269,2015-02-27,2,108,away,FALSE,Harvard,49,Crimson,Harvard Crimson,Harvard
400601246,2015-02-27,2,2368,home,FALSE,Marist,69,Red Foxes,Marist Red Foxes,Marist
400601246,2015-02-27,2,2612,away,FALSE,Saint Peter's,67,Peacocks,Saint Peter's Peacocks,Saint Peter's
400601224,2015-02-27,2,314,home,FALSE,Iona,79,Gaels,Iona Gaels,Iona
400601224,2015-02-27,2,2363,away,FALSE,Manhattan,75,Jaspers,Manhattan Jaspers,Manhattan
400600757,2015-02-27,2,2099,home,FALSE,Canisius,72,Golden Griffins,Canisius Golden Griffins,Canisius
400600757,2015-02-27,2,2217,away,FALSE,Fairfield,65,Stags,Fairfield Stags,Fairfield
400591320,2015-02-27,2,43,home,FALSE,Yale,81,Bulldogs,Yale Bulldogs,Yale
400591320,2015-02-27,2,163,away,FALSE,Princeton,60,Tigers,Princeton Tigers,Princeton
400591234,2015-02-27,2,225,home,FALSE,Brown,75,Bears,Brown Bears,Brown
400591234,2015-02-27,2,219,away,FALSE,Pennsylvania,69,Quakers,Pennsylvania Quakers,Penn
400591254,2015-02-27,2,171,home,FALSE,Columbia,71,Lions,Columbia Lions,Columbia
400591254,2015-02-27,2,159,away,FALSE,Dartmouth,84,Big Green,Dartmouth Big Green,Dartmouth
400587582,2015-02-27,2,2006,home,FALSE,Akron,70,Zips,Akron Zips,Akron
400587582,2015-02-27,2,195,away,FALSE,Ohio,58,Bobcats,Ohio Bobcats,Ohio
400597748,2015-02-27,2,325,home,FALSE,Cleveland State,53,Vikings,Cleveland State Vikings,Cleveland St
400597748,2015-02-27,2,2674,away,FALSE,Valparaiso,56,Beacons,Valparaiso Beacons,Valparaiso
