game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401479987,2023,regular-season,2022-11-11,4,120,home,FALSE,Maryland,56,Terrapins,Maryland Terrapins,Maryland
401479987,2023,regular-season,2022-11-11,4,2579,away,FALSE,South Carolina,81,Gamecocks,South Carolina Gamecocks,South Carolina
401483584,2023,regular-season,2022-11-11,4,279,home,FALSE,Pacific,44,Tigers,Pacific Tigers,Pacific
401483584,2023,regular-season,2022-11-11,4,24,away,FALSE,Stanford,98,Cardinal,Stanford Cardinal,Stanford
401494121,2023,regular-season,2022-11-11,4,251,home,FALSE,Texas,68,Longhorns,Texas Longhorns,Texas
401494121,2023,regular-season,2022-11-11,4,309,away,FALSE,Louisiana,45,Ragin' Cajuns,Louisiana Ragin' Cajuns,Louisiana
401492457,2023,regular-season,2022-11-11,4,84,home,FALSE,Indiana,93,Hoosiers,Indiana Hoosiers,Indiana
401492457,2023,regular-season,2022-11-11,4,2349,away,FALSE,UMass Lowell,37,River Hawks,UMass Lowell River Hawks,UMass Lowell
401488039,2023,regular-season,2022-11-11,4,259,home,FALSE,Virginia Tech,67,Hokies,Virginia Tech Hokies,Virginia Tech
401488039,2023,regular-season,2022-11-11,4,2083,away,FALSE,Bucknell,41,Bison,Bucknell Bison,Bucknell
401486351,2023,regular-season,2022-11-11,4,201,home,FALSE,Oklahoma,97,Sooners,Oklahoma Sooners,Oklahoma
401486351,2023,regular-season,2022-11-11,4,2567,away,FALSE,SMU,74,Mustangs,SMU Mustangs,SMU
401480089,2023,regular-season,2022-11-11,4,99,home,FALSE,LSU,111,Tigers,LSU Tigers,LSU
401480089,2023,regular-season,2022-11-11,4,2400,away,FALSE,Mississippi Valley State,41,Devilettes,Mississippi Valley State Devilettes,Miss Valley St
401481289,2023,regular-season,2022-11-11,4,158,home,FALSE,Nebraska,79,Cornhuskers,Nebraska Cornhuskers,Nebraska
401481289,2023,regular-season,2022-11-11,4,2277,away,FALSE,Houston Christian,48,Huskies,Houston Christian Huskies,Hou Christian
401487805,2023,regular-season,2022-11-11,4,2571,home,FALSE,South Dakota State,91,Jackrabbits,South Dakota State Jackrabbits,S Dakota St
401487805,2023,regular-season,2022-11-11,4,2329,away,FALSE,Lehigh,73,Mountain Hawks,Lehigh Mountain Hawks,Lehigh
401487500,2023,regular-season,2022-11-11,4,163,home,FALSE,Princeton,59,Tigers,Princeton Tigers,Princeton
401487500,2023,regular-season,2022-11-11,4,222,away,FALSE,Villanova,69,Wildcats,Villanova Wildcats,Villanova
401488164,2023,regular-season,2022-11-11,4,130,home,FALSE,Michigan,91,Wolverines,Michigan Wolverines,Michigan
401488164,2023,regular-season,2022-11-11,4,2598,away,FALSE,St. Francis (PA),36,Red Flash,St. Francis (PA) Red Flash,St Francis PA
