game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
273530026,2008,regular-season,2007-12-19,2,26,home,FALSE,UCLA,70,Bruins,UCLA Bruins,UCLA
273530026,2008,regular-season,2007-12-19,2,2633,away,FALSE,Tennessee,82,Lady Volunteers,Tennessee Lady Volunteers,Tennessee
273532390,2008,regular-season,2007-12-19,2,2390,home,FALSE,Miami,52,Hurricanes,Miami Hurricanes,Miami
273532390,2008,regular-season,2007-12-19,2,99,away,FALSE,LSU,63,Tigers,LSU Tigers,LSU
273530239,2008,regular-season,2007-12-19,2,239,home,FALSE,Baylor,69,Bears,Baylor Bears,Baylor
273530239,2008,regular-season,2007-12-19,2,357,away,FALSE,Texas A&M-Corpus Christi,42,Islanders,Texas A&M-Corpus Christi Islanders,Texas A&M-CC
273532534,2008,regular-season,2007-12-19,2,2534,home,FALSE,Sam Houston,36,Bearkats,Sam Houston Bearkats,Sam Houston
273532534,2008,regular-season,2007-12-19,2,2,away,FALSE,Auburn,80,Tigers,Auburn Tigers,Auburn
273530194,2008,regular-season,2007-12-19,2,194,home,FALSE,Ohio State,84,Buckeyes,Ohio State Buckeyes,Ohio State
273530194,2008,regular-season,2007-12-19,2,2754,away,FALSE,Youngstown State,50,Penguins,Youngstown State Penguins,Youngstown St
273530249,2008,regular-season,2007-12-19,2,249,home,FALSE,North Texas,55,Mean Green,North Texas Mean Green,North Texas
273530249,2008,regular-season,2007-12-19,2,197,away,FALSE,Oklahoma State,77,Cowgirls,Oklahoma State Cowgirls,Oklahoma St
273532751,2008,regular-season,2007-12-19,2,2751,home,FALSE,Wyoming,73,Cowgirls,Wyoming Cowgirls,Wyoming
273532751,2008,regular-season,2007-12-19,2,224,away,FALSE,Westminster (UT),35,Griffins,Westminster (UT) Griffins,Westmnster
