game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
290660221,2009-03-07,2,221,home,FALSE,Pittsburgh,70,Panthers,Pittsburgh Panthers,Pitt
290660221,2009-03-07,2,41,away,FALSE,UConn,60,Huskies,UConn Huskies,UConn
290660201,2009-03-07,2,201,home,FALSE,Oklahoma,82,Sooners,Oklahoma Sooners,Oklahoma
290660201,2009-03-07,2,197,away,FALSE,Oklahoma State,78,Cowboys,Oklahoma State Cowboys,Oklahoma St
290660235,2009-03-07,2,235,home,FALSE,Memphis,74,Tigers,Memphis Tigers,Memphis
290660235,2009-03-07,2,2655,away,FALSE,Tulane,47,Green Wave,Tulane Green Wave,Tulane
290660277,2009-03-07,2,277,home,FALSE,West Virginia,59,Mountaineers,West Virginia Mountaineers,West Virginia
290660277,2009-03-07,2,97,away,FALSE,Louisville,62,Cardinals,Louisville Cardinals,Louisville
290662305,2009-03-07,2,2305,home,FALSE,Kansas,83,Jayhawks,Kansas Jayhawks,Kansas
290662305,2009-03-07,2,251,away,FALSE,Texas,73,Longhorns,Texas Longhorns,Texas
290660002,2009-03-07,2,2,home,FALSE,Auburn,69,Tigers,Auburn Tigers,Auburn
290660002,2009-03-07,2,99,away,FALSE,LSU,53,Tigers,LSU Tigers,LSU
290660269,2009-03-07,3,269,home,FALSE,Marquette,79,Golden Eagles,Marquette Golden Eagles,Marquette
290660269,2009-03-07,3,183,away,FALSE,Syracuse,86,Orange,Syracuse Orange,Syracuse
290660245,2009-03-07,2,245,home,FALSE,Texas A&M,96,Aggies,Texas A&M Aggies,Texas A&M
290660245,2009-03-07,2,142,away,FALSE,Missouri,86,Tigers,Missouri Tigers,Missouri
290660264,2009-03-07,2,264,home,FALSE,Washington,67,Huskies,Washington Huskies,Washington
290660264,2009-03-07,2,265,away,FALSE,Washington State,60,Cougars,Washington State Cougars,Washington St
290660257,2009-03-07,2,257,home,FALSE,Richmond,80,Spiders,Richmond Spiders,Richmond
290660257,2009-03-07,2,2752,away,FALSE,Xavier,75,Musketeers,Xavier Musketeers,Xavier
290660026,2009-03-07,2,26,home,FALSE,UCLA,94,Bruins,UCLA Bruins,UCLA
290660026,2009-03-07,2,2483,away,FALSE,Oregon,68,Ducks,Oregon Ducks,Oregon
290670009,2009-03-07,2,9,home,FALSE,Arizona State,83,Sun Devils,Arizona State Sun Devils,Arizona St
290670009,2009-03-07,2,25,away,FALSE,California,66,Golden Bears,California Golden Bears,California
290662086,2009-03-07,2,2086,home,FALSE,Butler,62,Bulldogs,Butler Bulldogs,Butler
290662086,2009-03-07,2,2750,away,FALSE,Wright State,57,Raiders,Wright State Raiders,Wright St
