game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
290240150,2009-01-24,2,150,home,FALSE,Duke,85,Blue Devils,Duke Blue Devils,Duke
290240150,2009-01-24,2,120,away,FALSE,Maryland,44,Terrapins,Maryland Terrapins,Maryland
290240087,2009-01-24,2,87,home,FALSE,Notre Dame,61,Fighting Irish,Notre Dame Fighting Irish,Notre Dame
290240087,2009-01-24,2,41,away,FALSE,UConn,69,Huskies,UConn Huskies,UConn
290240201,2009-01-24,2,201,home,FALSE,Oklahoma,95,Sooners,Oklahoma Sooners,Oklahoma
290240201,2009-01-24,2,239,away,FALSE,Baylor,76,Bears,Baylor Bears,Baylor
290240269,2009-01-24,2,269,home,FALSE,Marquette,79,Golden Eagles,Marquette Golden Eagles,Marquette
290240269,2009-01-24,2,305,away,FALSE,DePaul,70,Blue Demons,DePaul Blue Demons,DePaul
290240264,2009-01-24,2,264,home,FALSE,Washington,86,Huskies,Washington Huskies,Washington
290240264,2009-01-24,2,26,away,FALSE,UCLA,75,Bruins,UCLA Bruins,UCLA
290240251,2009-01-24,2,251,home,FALSE,Texas,67,Longhorns,Texas Longhorns,Texas
290240251,2009-01-24,2,245,away,FALSE,Texas A&M,58,Aggies,Texas A&M Aggies,Texas A&M
290240099,2009-01-24,2,99,home,FALSE,LSU,70,Tigers,LSU Tigers,LSU
290240099,2009-01-24,2,2752,away,FALSE,Xavier,80,Musketeers,Xavier Musketeers,Xavier
290242086,2009-01-24,2,2086,home,FALSE,Butler,78,Bulldogs,Butler Bulldogs,Butler
290242086,2009-01-24,2,270,away,FALSE,Milwaukee,48,Panthers,Milwaukee Panthers,Milwaukee
290240058,2009-01-24,2,58,home,FALSE,South Florida,61,Bulls,South Florida Bulls,South Florida
290240058,2009-01-24,2,222,away,FALSE,Villanova,70,Wildcats,Villanova Wildcats,Villanova
290242633,2009-01-24,2,2633,home,FALSE,Tennessee,52,Volunteers,Tennessee Volunteers,Tennessee
290242633,2009-01-24,2,235,away,FALSE,Memphis,54,Tigers,Memphis Tigers,Memphis
290242351,2009-01-24,2,2351,home,FALSE,Loyola Marymount,60,Lions,Loyola Marymount Lions,LMU
290242351,2009-01-24,2,2250,away,FALSE,Gonzaga,93,Bulldogs,Gonzaga Bulldogs,Gonzaga
290240356,2009-01-24,2,356,home,FALSE,Illinois,64,Fighting Illini,Illinois Fighting Illini,Illinois
290240356,2009-01-24,2,275,away,FALSE,Wisconsin,57,Badgers,Wisconsin Badgers,Wisconsin
