game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
290060277,2009,regular-season,2009-01-06,2,277,home,FALSE,West Virginia,55,Mountaineers,West Virginia Mountaineers,West Virginia
290060277,2009,regular-season,2009-01-06,2,41,away,FALSE,UConn,61,Huskies,UConn Huskies,UConn
290060008,2009,regular-season,2009-01-06,2,8,home,FALSE,Arkansas,67,Razorbacks,Arkansas Razorbacks,Arkansas
290060008,2009,regular-season,2009-01-06,2,251,away,FALSE,Texas,61,Longhorns,Texas Longhorns,Texas
290060127,2009,regular-season,2009-01-06,2,127,home,FALSE,Michigan State,67,Spartans,Michigan State Spartans,Michigan St
290060127,2009,regular-season,2009-01-06,2,194,away,FALSE,Ohio State,58,Buckeyes,Ohio State Buckeyes,Ohio State
290060228,2009,regular-season,2009-01-06,2,228,home,FALSE,Clemson,66,Tigers,Clemson Tigers,Clemson
290060228,2009,regular-season,2009-01-06,2,333,away,FALSE,Alabama,59,Crimson Tide,Alabama Crimson Tide,Alabama
290060213,2009,regular-season,2009-01-06,2,213,home,FALSE,Penn State,67,Nittany Lions,Penn State Nittany Lions,Penn State
290060213,2009,regular-season,2009-01-06,2,2509,away,FALSE,Purdue,64,Boilermakers,Purdue Boilermakers,Purdue
290062550,2009,regular-season,2009-01-06,3,2550,home,FALSE,Seton Hall,85,Pirates,Seton Hall Pirates,Seton Hall
290062550,2009,regular-season,2009-01-06,3,222,away,FALSE,Villanova,89,Wildcats,Villanova Wildcats,Villanova
