game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
290520315,2009-02-20,2,315,home,FALSE,Niagara,70,Purple Eagles,Niagara Purple Eagles,Niagara
290520315,2009-02-20,2,2287,away,FALSE,Illinois State,56,Redbirds,Illinois State Redbirds,Illinois St
290512382,2009-02-20,2,2382,home,FALSE,Mercer,67,Bears,Mercer Bears,Mercer
290512382,2009-02-20,2,288,away,FALSE,Lipscomb,88,Bisons,Lipscomb Bisons,Lipscomb
290510225,2009-02-20,2,225,home,FALSE,Brown,57,Bears,Brown Bears,Brown
290510225,2009-02-20,2,171,away,FALSE,Columbia,70,Lions,Columbia Lions,Columbia
290510219,2009-02-20,2,219,home,FALSE,Pennsylvania,59,Quakers,Pennsylvania Quakers,Penn
290510219,2009-02-20,2,159,away,FALSE,Dartmouth,69,Big Green,Dartmouth Big Green,Dartmouth
290510163,2009-02-20,2,163,home,FALSE,Princeton,58,Tigers,Princeton Tigers,Princeton
290510163,2009-02-20,2,108,away,FALSE,Harvard,55,Crimson,Harvard Crimson,Harvard
290510043,2009-02-20,2,43,home,FALSE,Yale,72,Bulldogs,Yale Bulldogs,Yale
290510043,2009-02-20,2,172,away,FALSE,Cornell,60,Big Red,Cornell Big Red,Cornell
290510338,2009-02-20,2,338,home,FALSE,Kennesaw State,39,Owls,Kennesaw State Owls,Kennesaw St
290510338,2009-02-20,2,2057,away,FALSE,Belmont,54,Bruins,Belmont Bruins,Belmont
290522440,2009-02-20,2,2440,home,FALSE,Nevada,71,Wolf Pack,Nevada Wolf Pack,Nevada
290522440,2009-02-20,2,2670,away,FALSE,VCU,70,Rams,VCU Rams,VCU
290513084,2009-02-20,2,3084,home,FALSE,Utah Valley,58,Wolverines,Utah Valley Wolverines,Utah Valley
290513084,2009-02-20,2,2934,away,FALSE,Cal State Bakersfield,63,Roadrunners,Cal State Bakersfield Roadrunners,Bakersfield
