game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
293400026,2010,regular-season,2009-12-06,2,26,home,FALSE,UCLA,61,Bruins,UCLA Bruins,UCLA
293400026,2010,regular-season,2009-12-06,2,2305,away,FALSE,Kansas,73,Jayhawks,Kansas Jayhawks,Kansas
293400120,2010,regular-season,2009-12-06,2,120,home,TRUE,Maryland,86,Terrapins,Maryland Terrapins,Maryland
293400120,2010,regular-season,2009-12-06,2,222,away,TRUE,Villanova,95,Wildcats,Villanova Wildcats,Villanova
293410264,2010,regular-season,2009-12-06,2,264,home,FALSE,Washington,88,Huskies,Washington Huskies,Washington
293410264,2010,regular-season,2009-12-06,2,2463,away,FALSE,Cal State Northridge,76,Matadors,Cal State Northridge Matadors,CSU Northridge
293410041,2010,regular-season,2009-12-06,2,41,home,FALSE,UConn,79,Huskies,UConn Huskies,UConn
293410041,2010,regular-season,2009-12-06,2,108,away,FALSE,Harvard,73,Crimson,Harvard Crimson,Harvard
293400228,2010,regular-season,2009-12-06,2,228,home,FALSE,Clemson,72,Tigers,Clemson Tigers,Clemson
293400228,2010,regular-season,2009-12-06,2,2579,away,FALSE,South Carolina,61,Gamecocks,South Carolina Gamecocks,South Carolina
293400052,2010,regular-season,2009-12-06,2,52,home,FALSE,Florida State,82,Seminoles,Florida State Seminoles,Florida St
293400052,2010,regular-season,2009-12-06,2,2229,away,FALSE,Florida International,62,Panthers,Florida International Panthers,FIU
293410070,2010,regular-season,2009-12-06,2,70,home,FALSE,Idaho,68,Vandals,Idaho Vandals,Idaho
293410070,2010,regular-season,2009-12-06,2,2501,away,FALSE,Portland,48,Pilots,Portland Pilots,Portland
