game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
400919426,2017,regular-season,2016-11-12,2,276,home,FALSE,Marshall,81,Thundering Herd,Marshall Thundering Herd,Marshall
400919426,2017,regular-season,2016-11-12,2,2428,away,FALSE,North Carolina Central,69,Eagles,North Carolina Central Eagles,NC Central
400918844,2017,regular-season,2016-11-12,2,46,home,FALSE,Georgetown,105,Hoyas,Georgetown Hoyas,Georgetown
400918844,2017,regular-season,2016-11-12,2,2908,away,FALSE,South Carolina Upstate,60,Spartans,South Carolina Upstate Spartans,SC Upstate
400918155,2017,regular-season,2016-11-12,2,2460,home,FALSE,Northern Iowa,74,Panthers,Northern Iowa Panthers,Northern Iowa
400918155,2017,regular-season,2016-11-12,2,2141,away,FALSE,Coe,37,Kohawks,Coe Kohawks,Coe
400915223,2017,regular-season,2016-11-12,2,87,home,FALSE,Notre Dame,89,Fighting Irish,Notre Dame Fighting Irish,Notre Dame
400915223,2017,regular-season,2016-11-12,2,2803,away,FALSE,Bryant,64,Bulldogs,Bryant Bulldogs,Bryant
400918517,2017,regular-season,2016-11-12,2,2739,home,FALSE,Green Bay,84,Phoenix,Green Bay Phoenix,Green Bay
400918517,2017,regular-season,2016-11-12,2,2462,away,FALSE,Northland,49,Lumberjacks,Northland Lumberjacks,Northland
400917386,2017,regular-season,2016-11-12,2,2514,home,FALSE,Quinnipiac,70,Bobcats,Quinnipiac Bobcats,Quinnipiac
400917386,2017,regular-season,2016-11-12,2,261,away,FALSE,Vermont,94,Catamounts,Vermont Catamounts,Vermont
400915221,2017,regular-season,2016-11-12,2,52,home,FALSE,Florida State,88,Seminoles,Florida State Seminoles,Florida St
400915221,2017,regular-season,2016-11-12,2,2127,away,FALSE,Charleston Southern,67,Buccaneers,Charleston Southern Buccaneers,Charleston So
400922272,2017,regular-season,2016-11-12,2,2729,home,FALSE,William & Mary,96,Tribe,William & Mary Tribe,William & Mary
400922272,2017,regular-season,2016-11-12,2,2079,away,FALSE,Bridgewater College (VA),44,Eagles,Bridgewater College (VA) Eagles,Bridgewater VA
400917002,2017,regular-season,2016-11-12,2,195,home,FALSE,Ohio,77,Bobcats,Ohio Bobcats,Ohio
400917002,2017,regular-season,2016-11-12,2,2582,away,FALSE,Southern,67,Jaguars,Southern Jaguars,Southern
400910703,2017,regular-season,2016-11-12,2,99,home,FALSE,LSU,91,Tigers,LSU Tigers,LSU
400910703,2017,regular-season,2016-11-12,2,2747,away,FALSE,Wofford,69,Terriers,Wofford Terriers,Wofford
400922168,2017,regular-season,2016-11-12,2,2534,home,FALSE,Sam Houston,104,Bearkats,Sam Houston Bearkats,Sam Houston
400922168,2017,regular-season,2016-11-12,2,2326,away,FALSE,LeTourneau,57,Yellow Jackets,LeTourneau Yellow Jackets,LeTourneau
400919820,2017,regular-season,2016-11-12,2,68,home,FALSE,Boise State,85,Broncos,Boise State Broncos,Boise St
400919820,2017,regular-season,2016-11-12,2,2465,away,FALSE,Northwest University,46,Eagles,Northwest University Eagles,Northwest
400922402,2017,regular-season,2016-11-12,2,2031,home,FALSE,Little Rock,97,Trojans,Little Rock Trojans,Little Rock
400922402,2017,regular-season,2016-11-12,2,3079,away,FALSE,Central Baptist College,65,Mustangs,Central Baptist College Mustangs,Cent Baptist
400918468,2017,regular-season,2016-11-12,2,179,home,FALSE,St. Bonaventure,92,Bonnies,St. Bonaventure Bonnies,St Bonaventure
400918468,2017,regular-season,2016-11-12,2,2598,away,FALSE,St. Francis (PA),82,Red Flash,St. Francis (PA) Red Flash,St Francis PA
400916662,2017,regular-season,2016-11-12,2,2737,home,FALSE,Winthrop,66,Eagles,Winthrop Eagles,Winthrop
400916662,2017,regular-season,2016-11-12,2,366,away,FALSE,Ferrum,47,Panthers,Ferrum Panthers,Ferrum
400925707,2017,regular-season,2016-11-12,2,2130,home,FALSE,Chicago State,97,Cougars,Chicago State Cougars,Chicago St
400925707,2017,regular-season,2016-11-12,2,73,away,FALSE,Illinois Tech,89,Scarlet Hawks,Illinois Tech Scarlet Hawks,Illinois Tech
400921981,2017,regular-season,2016-11-12,2,23,home,FALSE,San José State,109,Spartans,San José State Spartans,San José St
400921981,2017,regular-season,2016-11-12,2,110418,away,FALSE,West Coast Baptist,70,Eagles,West Coast Baptist Eagles,WEST COAST
400917869,2017,regular-season,2016-11-12,2,2540,home,FALSE,UC Santa Barbara,60,Gauchos,UC Santa Barbara Gauchos,Santa Barbara
400917869,2017,regular-season,2016-11-12,2,2437,away,FALSE,Omaha,74,Mavericks,Omaha Mavericks,Omaha
400917001,2017,regular-season,2016-11-12,3,325,home,TRUE,Cleveland State,74,Vikings,Cleveland State Vikings,Cleveland St
400917001,2017,regular-season,2016-11-12,3,2309,away,TRUE,Kent State,79,Golden Flashes,Kent State Golden Flashes,Kent State
400915222,2017,regular-season,2016-11-12,2,150,home,FALSE,Duke,96,Blue Devils,Duke Blue Devils,Duke
400915222,2017,regular-season,2016-11-12,2,2253,away,FALSE,Grand Canyon,61,Lopes,Grand Canyon Lopes,Grand Canyon
400918376,2017,regular-season,2016-11-12,2,2244,home,FALSE,George Mason,61,Patriots,George Mason Patriots,George Mason
400918376,2017,regular-season,2016-11-12,2,119,away,FALSE,Towson,67,Tigers,Towson Tigers,Towson
400917003,2017,regular-season,2016-11-12,2,2603,home,FALSE,Saint Joseph's,77,Hawks,Saint Joseph's Hawks,Saint Joseph's
400917003,2017,regular-season,2016-11-12,2,2649,away,FALSE,Toledo,76,Rockets,Toledo Rockets,Toledo
400916661,2017,regular-season,2016-11-12,2,2272,home,FALSE,High Point,74,Panthers,High Point Panthers,High Point
400916661,2017,regular-season,2016-11-12,2,2047,away,FALSE,Averett,41,Cougars,Averett Cougars,Averett
400915490,2017,regular-season,2016-11-12,2,254,home,FALSE,Utah,81,Utes,Utah Utes,Utah
400915490,2017,regular-season,2016-11-12,2,2887,away,FALSE,Northwest Nazarene,37,Nw Nazarene,Northwest Nazarene Nw Nazarene,NW Nzarene
400916272,2017,regular-season,2016-11-12,2,2086,home,FALSE,Butler,89,Bulldogs,Butler Bulldogs,Butler
400916272,2017,regular-season,2016-11-12,2,2458,away,FALSE,Northern Colorado,52,Bears,Northern Colorado Bears,N Colorado
400924185,2017,regular-season,2016-11-12,2,2674,home,FALSE,Valparaiso,89,Beacons,Valparaiso Beacons,Valparaiso
400924185,2017,regular-season,2016-11-12,2,2652,away,FALSE,Trinity Christian (IL),75,Trolls,Trinity Christian (IL) Trolls,Trinity Il
400919532,2017,regular-season,2016-11-12,2,98,home,FALSE,Western Kentucky,79,Hilltoppers,Western Kentucky Hilltoppers,Western KY
