game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
230102363,2003,regular-season,2003-01-10,2,2363,home,FALSE,Manhattan,88,Jaspers,Manhattan Jaspers,Manhattan
230102363,2003,regular-season,2003-01-10,2,315,away,FALSE,Niagara,71,Purple Eagles,Niagara Purple Eagles,Niagara
230102368,2003,regular-season,2003-01-10,2,2368,home,FALSE,Marist,83,Red Foxes,Marist Red Foxes,Marist
230102368,2003,regular-season,2003-01-10,2,2099,away,FALSE,Canisius,78,Golden Griffins,Canisius Golden Griffins,Canisius
230102612,2003,regular-season,2003-01-10,2,2612,home,FALSE,Saint Peter's,83,Peacocks,Saint Peter's Peacocks,Saint Peter's
230102612,2003,regular-season,2003-01-10,2,2352,away,FALSE,Loyola Maryland,58,Greyhounds,Loyola Maryland Greyhounds,Loyola MD
230102561,2003,regular-season,2003-01-10,2,2561,home,FALSE,Siena,65,Saints,Siena Saints,Siena
230102561,2003,regular-season,2003-01-10,2,314,away,FALSE,Iona,55,Gaels,Iona Gaels,Iona
230100056,2003,regular-season,2003-01-10,2,56,home,FALSE,Stetson,71,Hatters,Stetson Hatters,Stetson
230100056,2003,regular-season,2003-01-10,2,294,away,FALSE,Jacksonville,75,Dolphins,Jacksonville Dolphins,Jacksonville
