game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
230030349,2003,regular-season,2003-01-03,2,349,home,FALSE,Army,50,Black Knights,Army Black Knights,Army
230030349,2003,regular-season,2003-01-03,2,172,away,FALSE,Cornell,69,Big Red,Cornell Big Red,Cornell
230030107,2003,regular-season,2003-01-03,2,107,home,FALSE,Holy Cross,55,Crusaders,Holy Cross Crusaders,Holy Cross
230030107,2003,regular-season,2003-01-03,2,163,away,FALSE,Princeton,54,Tigers,Princeton Tigers,Princeton
230030254,2003,regular-season,2003-01-03,2,254,home,FALSE,Utah,72,Utes,Utah Utes,Utah
230030254,2003,regular-season,2003-01-03,2,2692,away,FALSE,Weber State,58,Wildcats,Weber State Wildcats,Weber St
230030036,2003,regular-season,2003-01-03,2,36,home,FALSE,Colorado State,82,Rams,Colorado State Rams,Colorado St
230030036,2003,regular-season,2003-01-03,2,58,away,FALSE,South Florida,70,Bulls,South Florida Bulls,South Florida
230030021,2003,regular-season,2003-01-03,2,21,home,FALSE,San Diego State,79,Aztecs,San Diego State Aztecs,San Diego St
230030021,2003,regular-season,2003-01-03,2,2351,away,FALSE,Loyola Marymount,69,Lions,Loyola Marymount Lions,LMU
230032514,2003,regular-season,2003-01-03,2,2514,home,FALSE,Quinnipiac,72,Bobcats,Quinnipiac Bobcats,Quinnipiac
230032514,2003,regular-season,2003-01-03,2,2115,away,FALSE,Central Connecticut,76,Blue Devils,Central Connecticut Blue Devils,C Connecticut
