game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401096896,2019,regular-season,2018-11-18,2,2674,home,TRUE,Valparaiso,63,Beacons,Valparaiso Beacons,Valparaiso
401096896,2019,regular-season,2018-11-18,2,154,away,TRUE,Wake Forest,69,Demon Deacons,Wake Forest Demon Deacons,Wake Forest
401100013,2019,regular-season,2018-11-18,2,2449,home,TRUE,North Dakota State,76,Bison,North Dakota State Bison,N Dakota St
401100013,2019,regular-season,2018-11-18,2,119,away,TRUE,Towson,51,Tigers,Towson Tigers,Towson
401096968,2019,regular-season,2018-11-18,2,107,home,TRUE,Holy Cross,57,Crusaders,Holy Cross Crusaders,Holy Cross
401096968,2019,regular-season,2018-11-18,2,2561,away,TRUE,Siena,45,Saints,Siena Saints,Siena
401096904,2019,regular-season,2018-11-18,3,2026,home,TRUE,App State,86,Mountaineers,App State Mountaineers,App State
401096904,2019,regular-season,2018-11-18,3,2050,away,TRUE,Ball State,94,Cardinals,Ball State Cardinals,Ball State
401087358,2019,regular-season,2018-11-18,2,2229,home,TRUE,Florida International,102,Panthers,Florida International Panthers,FIU
401087358,2019,regular-season,2018-11-18,2,2754,away,TRUE,Youngstown State,93,Penguins,Youngstown State Penguins,Youngstown St
401083271,2019,regular-season,2018-11-18,3,46,home,TRUE,Georgetown,76,Hoyas,Georgetown Hoyas,Georgetown
401083271,2019,regular-season,2018-11-18,3,58,away,TRUE,South Florida,73,Bulls,South Florida Bulls,South Florida
401096899,2019,regular-season,2018-11-18,2,2405,home,TRUE,Monmouth,63,Hawks,Monmouth Hawks,Monmouth
401096899,2019,regular-season,2018-11-18,2,2239,away,TRUE,Cal State Fullerton,87,Titans,Cal State Fullerton Titans,Fullerton
401088533,2019,regular-season,2018-11-18,2,339,home,FALSE,Evansville,85,Purple Aces,Evansville Purple Aces,Evansville
401088533,2019,regular-season,2018-11-18,2,2640,away,FALSE,Texas Southern,63,Tigers,Texas Southern Tigers,Texas Southern
401087311,2019,regular-season,2018-11-18,2,250,home,FALSE,UT Arlington,68,Mavericks,UT Arlington Mavericks,UT Arlington
401087311,2019,regular-season,2018-11-18,2,302,away,FALSE,UC Davis,59,Aggies,UC Davis Aggies,UC Davis
401096969,2019,regular-season,2018-11-18,2,2507,home,TRUE,Providence,47,Friars,Providence Friars,Providence
401096969,2019,regular-season,2018-11-18,2,130,away,TRUE,Michigan,66,Wolverines,Michigan Wolverines,Michigan
401096905,2019,regular-season,2018-11-18,2,2724,home,TRUE,Wichita State,86,Shockers,Wichita State Shockers,Wichita St
401096905,2019,regular-season,2018-11-18,2,333,away,TRUE,Alabama,90,Crimson Tide,Alabama Crimson Tide,Alabama
401086625,2019,regular-season,2018-11-18,2,2529,home,TRUE,Sacred Heart,90,Pioneers,Sacred Heart Pioneers,Sacred Heart
401086625,2019,regular-season,2018-11-18,2,2349,away,TRUE,UMass Lowell,94,River Hawks,UMass Lowell River Hawks,UMass Lowell
401100014,2019,regular-season,2018-11-18,2,2916,home,TRUE,Incarnate Word,68,Cardinals,Incarnate Word Cardinals,Incarnate Word
401100014,2019,regular-season,2018-11-18,2,2226,away,TRUE,Florida Atlantic,71,Owls,Florida Atlantic Owls,FAU
401090382,2019,regular-season,2018-11-18,2,2428,home,FALSE,North Carolina Central,123,Eagles,North Carolina Central Eagles,NC Central
401090382,2019,regular-season,2018-11-18,2,2684,away,FALSE,Warren Wilson,57,Owls,Warren Wilson Owls,Warren Wil
401088412,2019,regular-season,2018-11-18,2,2426,home,FALSE,Navy,83,Midshipmen,Navy Midshipmen,Navy
401088412,2019,regular-season,2018-11-18,2,2803,away,FALSE,Bryant,79,Bulldogs,Bryant Bulldogs,Bryant
