game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
250290356,2005,regular-season,2005-01-29,2,356,home,FALSE,Illinois,89,Fighting Illini,Illinois Fighting Illini,Illinois
250290356,2005,regular-season,2005-01-29,2,135,away,FALSE,Minnesota,66,Golden Gophers,Minnesota Golden Gophers,Minnesota
250290258,2005,regular-season,2005-01-29,2,258,home,FALSE,Virginia,76,Cavaliers,Virginia Cavaliers,Virginia
250290258,2005,regular-season,2005-01-29,2,153,away,FALSE,North Carolina,110,Tar Heels,North Carolina Tar Heels,North Carolina
250290221,2005,regular-season,2005-01-29,2,221,home,FALSE,Pittsburgh,76,Panthers,Pittsburgh Panthers,Pitt
250290221,2005,regular-season,2005-01-29,2,183,away,FALSE,Syracuse,69,Orange,Syracuse Orange,Syracuse
250290154,2005,regular-season,2005-01-29,2,154,home,FALSE,Wake Forest,94,Demon Deacons,Wake Forest Demon Deacons,Wake Forest
250290154,2005,regular-season,2005-01-29,2,2390,away,FALSE,Miami,82,Hurricanes,Miami Hurricanes,Miami
250292305,2005,regular-season,2005-01-29,2,2305,home,FALSE,Kansas,90,Jayhawks,Kansas Jayhawks,Kansas
250292305,2005,regular-season,2005-01-29,2,251,away,FALSE,Texas,65,Longhorns,Texas Longhorns,Texas
250290008,2005,regular-season,2005-01-29,2,8,home,FALSE,Arkansas,67,Razorbacks,Arkansas Razorbacks,Arkansas
250290008,2005,regular-season,2005-01-29,2,96,away,FALSE,Kentucky,68,Wildcats,Kentucky Wildcats,Kentucky
250290103,2005,regular-season,2005-01-29,2,103,home,FALSE,Boston College,64,Eagles,Boston College Eagles,Boston College
250290103,2005,regular-season,2005-01-29,2,46,away,FALSE,Georgetown,49,Hoyas,Georgetown Hoyas,Georgetown
250290012,2005,regular-season,2005-01-29,2,12,home,FALSE,Arizona,63,Wildcats,Arizona Wildcats,Arizona
250290012,2005,regular-season,2005-01-29,2,265,away,FALSE,Washington State,70,Cougars,Washington State Cougars,Washington St
250292655,2005,regular-season,2005-01-29,2,2655,home,FALSE,Tulane,69,Green Wave,Tulane Green Wave,Tulane
250292655,2005,regular-season,2005-01-29,2,97,away,FALSE,Louisville,105,Cardinals,Louisville Cardinals,Louisville
250290066,2005,regular-season,2005-01-29,2,66,home,FALSE,Iowa State,74,Cyclones,Iowa State Cyclones,Iowa State
250290066,2005,regular-season,2005-01-29,2,201,away,FALSE,Oklahoma,66,Sooners,Oklahoma Sooners,Oklahoma
250290127,2005,regular-season,2005-01-29,2,127,home,FALSE,Michigan State,92,Spartans,Michigan State Spartans,Michigan St
250290127,2005,regular-season,2005-01-29,2,2473,away,FALSE,Oakland,75,Golden Grizzlies,Oakland Golden Grizzlies,Oakland
250292250,2005,regular-season,2005-01-29,2,2250,home,FALSE,Gonzaga,91,Bulldogs,Gonzaga Bulldogs,Gonzaga
250292250,2005,regular-season,2005-01-29,2,2501,away,FALSE,Portland,79,Pilots,Portland Pilots,Portland
250290213,2005,regular-season,2005-01-29,2,213,home,FALSE,Penn State,50,Nittany Lions,Penn State Nittany Lions,Penn State
250290213,2005,regular-season,2005-01-29,2,275,away,FALSE,Wisconsin,76,Badgers,Wisconsin Badgers,Wisconsin
250292132,2005,regular-season,2005-01-29,2,2132,home,FALSE,Cincinnati,87,Bearcats,Cincinnati Bearcats,Cincinnati
250292132,2005,regular-season,2005-01-29,2,248,away,FALSE,Houston,68,Cougars,Houston Cougars,Houston
250292294,2005,regular-season,2005-01-29,2,2294,home,FALSE,Iowa,72,Hawkeyes,Iowa Hawkeyes,Iowa
250292294,2005,regular-season,2005-01-29,2,84,away,FALSE,Indiana,57,Hoosiers,Indiana Hoosiers,Indiana
250290099,2005,regular-season,2005-01-29,2,99,home,FALSE,LSU,69,Tigers,LSU Tigers,LSU
250290099,2005,regular-season,2005-01-29,2,344,away,FALSE,Mississippi State,62,Bulldogs,Mississippi State Bulldogs,Mississippi St
250290333,2005,regular-season,2005-01-29,0,333,home,FALSE,Alabama,0,Crimson Tide,Alabama Crimson Tide,Alabama
250290333,2005,regular-season,2005-01-29,0,61,away,FALSE,Georgia,0,Bulldogs,Georgia Bulldogs,Georgia
