game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
253330251,2005-11-29,2,251,home,FALSE,Texas,82,Longhorns,Texas Longhorns,Texas
253330251,2005-11-29,2,292,away,FALSE,UT Rio Grande Valley,54,Vaqueros,UT Rio Grande Valley Vaqueros,UT Rio Grande
253330041,2005-11-29,2,41,home,FALSE,UConn,68,Huskies,UConn Huskies,UConn
253330041,2005-11-29,2,349,away,FALSE,Army,54,Black Knights,Army Black Knights,Army
253330096,2005-11-29,2,96,home,FALSE,Kentucky,75,Wildcats,Kentucky Wildcats,Kentucky
253330096,2005-11-29,2,2272,away,FALSE,High Point,55,Panthers,High Point Panthers,High Point
253330153,2005-11-29,2,153,home,FALSE,North Carolina,64,Tar Heels,North Carolina Tar Heels,North Carolina
253330153,2005-11-29,2,356,away,FALSE,Illinois,68,Fighting Illini,Illinois Fighting Illini,Illinois
253330026,2005-11-29,2,26,home,FALSE,UCLA,73,Bruins,UCLA Bruins,UCLA
253330026,2005-11-29,2,399,away,FALSE,UAlbany,65,Great Danes,UAlbany Great Danes,UAlbany
253330333,2005-11-29,2,333,home,FALSE,Alabama,73,Crimson Tide,Alabama Crimson Tide,Alabama
253330333,2005-11-29,2,2348,away,FALSE,Louisiana Tech,63,Bulldogs,Louisiana Tech Bulldogs,Louisiana Tech
253330154,2005-11-29,2,154,home,FALSE,Wake Forest,91,Demon Deacons,Wake Forest Demon Deacons,Wake Forest
253330154,2005-11-29,2,275,away,FALSE,Wisconsin,88,Badgers,Wisconsin Badgers,Wisconsin
253330099,2005-11-29,2,99,home,FALSE,LSU,83,Tigers,LSU Tigers,LSU
253330099,2005-11-29,2,248,away,FALSE,Houston,84,Cougars,Houston Cougars,Houston
