game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
400946070,2017-03-09,4,2210,home,TRUE,Elon,78,Phoenix,Elon Phoenix,Elon
400946070,2017-03-09,4,2275,away,TRUE,Hofstra,50,Pride,Hofstra Pride,Hofstra
400945815,2017-03-09,4,2261,home,FALSE,Hampton,66,Lady Pirates,Hampton Lady Pirates,Hampton
400945815,2017-03-09,4,2379,away,FALSE,Maryland Eastern Shore,56,Hawks,Maryland Eastern Shore Hawks,MD Eastern
400945532,2017-03-09,4,357,home,TRUE,Texas A&M-Corpus Christi,57,Islanders,Texas A&M-Corpus Christi Islanders,Texas A&M-CC
400945532,2017-03-09,4,2466,away,TRUE,Northwestern State,46,Lady Demons,Northwestern State Lady Demons,N'Western St
400945897,2017-03-09,4,2031,home,TRUE,Little Rock,69,Trojans,Little Rock Trojans,Little Rock
400945897,2017-03-09,4,2026,away,TRUE,App State,53,Mountaineers,App State Mountaineers,App State
400946088,2017-03-09,4,98,home,TRUE,Western Kentucky,78,Lady Toppers,Western Kentucky Lady Toppers,Western KY
400946088,2017-03-09,4,249,away,TRUE,North Texas,51,Mean Green,North Texas Mean Green,North Texas
400945814,2017-03-09,4,50,home,TRUE,Florida A&M,80,Rattlers,Florida A&M Rattlers,Florida A&M
400945814,2017-03-09,4,2450,away,TRUE,Norfolk State,73,Spartans,Norfolk State Spartans,Norfolk St
400945533,2017-03-09,4,2377,home,TRUE,McNeese,79,Cowgirls,McNeese Cowgirls,McNeese
400945533,2017-03-09,4,2447,away,TRUE,Nicholls,58,Colonels,Nicholls Colonels,Nicholls
400945189,2017-03-09,4,2729,home,TRUE,William & Mary,59,Tribe,William & Mary Tribe,William & Mary
400945189,2017-03-09,4,48,away,TRUE,Delaware,44,Blue Hens,Delaware Blue Hens,Delaware
400946031,2017-03-09,4,326,home,TRUE,Texas State,64,Bobcats,Texas State Bobcats,Texas St
400946031,2017-03-09,4,309,away,TRUE,Louisiana,66,Ragin' Cajuns,Louisiana Ragin' Cajuns,Louisiana
400946092,2017-03-09,4,2348,home,TRUE,Louisiana Tech,66,Lady Techsters,Louisiana Tech Lady Techsters,Louisiana Tech
400946092,2017-03-09,4,2429,away,TRUE,Charlotte,55,49ers,Charlotte 49ers,Charlotte
400946087,2017-03-09,4,256,home,FALSE,James Madison,52,Dukes,James Madison Dukes,James Madison
400946087,2017-03-09,4,350,away,FALSE,UNC Wilmington,27,Seahawks,UNC Wilmington Seahawks,UNC Wilmington
400945599,2017-03-09,4,282,home,TRUE,Indiana State,44,Sycamores,Indiana State Sycamores,Indiana St
400945599,2017-03-09,4,2287,away,TRUE,Illinois State,51,Redbirds,Illinois State Redbirds,Illinois St
400946038,2017-03-09,4,250,home,TRUE,UT Arlington,65,Mavericks,UT Arlington Mavericks,UT Arlington
400946038,2017-03-09,4,6,away,TRUE,South Alabama,53,Jaguars,South Alabama Jaguars,South Alabama
400946032,2017-03-09,4,2241,home,TRUE,Gardner-Webb,82,Runnin' Bulldogs,Gardner-Webb Runnin' Bulldogs,Gardner-Webb
400946032,2017-03-09,4,2737,away,TRUE,Winthrop,43,Eagles,Winthrop Eagles,Winthrop
400946112,2017-03-09,4,2393,home,TRUE,Middle Tennessee,61,Blue Raiders,Middle Tennessee Blue Raiders,MTSU
400946112,2017-03-09,4,242,away,TRUE,Rice,59,Owls,Rice Owls,Rice
400945190,2017-03-09,4,2182,home,TRUE,Drexel,68,Dragons,Drexel Dragons,Drexel
400945190,2017-03-09,4,111,away,TRUE,Northeastern,50,Huskies,Northeastern Huskies,Northeastern
400946033,2017-03-09,4,2427,home,TRUE,UNC Asheville,65,Bulldogs,UNC Asheville Bulldogs,UNC Asheville
400946033,2017-03-09,4,2344,away,TRUE,Longwood,59,Lancers,Longwood Lancers,Longwood
400945600,2017-03-09,4,71,home,TRUE,Bradley,57,Braves,Bradley Braves,Bradley
400945600,2017-03-09,4,2350,away,TRUE,Loyola Chicago,42,Ramblers,Loyola Chicago Ramblers,Loyola Chicago
400946042,2017-03-09,4,2653,home,TRUE,Troy,105,Trojans,Troy Trojans,Troy
400946042,2017-03-09,4,2032,away,TRUE,Arkansas State,72,Red Wolves,Arkansas State Red Wolves,Arkansas St
400946119,2017-03-09,4,2572,home,TRUE,Southern Miss,80,Lady Eagles,Southern Miss Lady Eagles,Southern Miss
400946119,2017-03-09,4,295,away,TRUE,Old Dominion,74,Monarchs,Old Dominion Monarchs,Old Dominion
