game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
400945896,2017-03-08,4,2065,home,TRUE,Bethune-Cookman,53,Wildcats,Bethune-Cookman Wildcats,Bethune
400945896,2017-03-08,4,2542,away,TRUE,Savannah State,43,Tigers,Savannah State Tigers,Savannah St
400945839,2017-03-08,4,2117,home,TRUE,Central Michigan,63,Chippewas,Central Michigan Chippewas,C Michigan
400945839,2017-03-08,4,2711,away,TRUE,Western Michigan,67,Broncos,Western Michigan Broncos,W Michigan
400945187,2017-03-08,4,119,home,TRUE,Towson,66,Tigers,Towson Tigers,Towson
400945187,2017-03-08,4,2275,away,TRUE,Hofstra,77,Pride,Hofstra Pride,Hofstra
400945568,2017-03-08,6,249,home,TRUE,North Texas,65,Mean Green,North Texas Mean Green,North Texas
400945568,2017-03-08,6,5,away,TRUE,UAB,62,Blazers,UAB Blazers,UAB
400946030,2017-03-08,4,47,home,TRUE,Howard,58,Bison,Howard Bison,Howard
400946030,2017-03-08,4,2448,away,TRUE,North Carolina A&T,68,Aggies,North Carolina A&T Aggies,NC A&T
400945842,2017-03-08,4,2459,home,TRUE,Northern Illinois,72,Huskies,Northern Illinois Huskies,N Illinois
400945842,2017-03-08,4,195,away,TRUE,Ohio,71,Bobcats,Ohio Bobcats,Ohio
400945188,2017-03-08,4,350,home,TRUE,UNC Wilmington,49,Seahawks,UNC Wilmington Seahawks,UNC Wilmington
400945188,2017-03-08,4,232,away,TRUE,Charleston,44,Cougars,Charleston Cougars,Charleston
400945818,2017-03-08,4,147,home,TRUE,Montana State,65,Bobcats,Montana State Bobcats,Montana St
400945818,2017-03-08,4,2692,away,TRUE,Weber State,53,Wildcats,Weber State Wildcats,Weber St
400945569,2017-03-08,4,2429,home,TRUE,Charlotte,71,49ers,Charlotte 49ers,Charlotte
400945569,2017-03-08,4,276,away,TRUE,Marshall,66,Thundering Herd,Marshall Thundering Herd,Marshall
400945840,2017-03-08,4,2050,home,TRUE,Ball State,65,Cardinals,Ball State Cardinals,Ball State
400945840,2017-03-08,4,2084,away,TRUE,Buffalo,69,Bulls,Buffalo Bulls,Buffalo
400945604,2017-03-08,4,292,home,TRUE,UT Rio Grande Valley,69,Vaqueros,UT Rio Grande Valley Vaqueros,UT Rio Grande
400945604,2017-03-08,4,140,away,TRUE,Kansas City,77,Roos,Kansas City Roos,Kansas City
400945838,2017-03-08,4,331,home,TRUE,Eastern Washington,73,Eagles,Eastern Washington Eagles,E Washington
400945838,2017-03-08,4,70,away,TRUE,Idaho,64,Vandals,Idaho Vandals,Idaho
400945693,2017-03-08,4,2529,home,FALSE,Sacred Heart,68,Pioneers,Sacred Heart Pioneers,Sacred Heart
400945693,2017-03-08,4,2803,away,FALSE,Bryant,75,Bulldogs,Bryant Bulldogs,Bryant
400945692,2017-03-08,4,2523,home,FALSE,Robert Morris,70,Colonials,Robert Morris Colonials,Robert Morris
400945692,2017-03-08,4,2115,away,FALSE,Central Connecticut,62,Blue Devils,Central Connecticut Blue Devils,C Connecticut
400945415,2017-03-08,4,56,home,FALSE,Stetson,78,Hatters,Stetson Hatters,Stetson
400945415,2017-03-08,4,338,away,FALSE,Kennesaw State,48,Owls,Kennesaw State Owls,Kennesaw St
400945414,2017-03-08,4,526,home,FALSE,Florida Gulf Coast,68,Eagles,Florida Gulf Coast Eagles,FGCU
400945414,2017-03-08,4,294,away,FALSE,Jacksonville,64,Dolphins,Jacksonville Dolphins,Jacksonville
400945841,2017-03-08,4,2309,home,TRUE,Kent State,63,Golden Flashes,Kent State Golden Flashes,Kent State
400945841,2017-03-08,4,2649,away,TRUE,Toledo,67,Rockets,Toledo Rockets,Toledo
400945605,2017-03-08,4,2547,home,TRUE,Seattle U,78,Redhawks,Seattle U Redhawks,Seattle U
400945605,2017-03-08,4,2130,away,TRUE,Chicago State,60,Cougars,Chicago State Cougars,Chicago St
400945571,2017-03-08,4,2636,home,TRUE,UTSA,63,Roadrunners,UTSA Roadrunners,UTSA
400945571,2017-03-08,4,242,away,TRUE,Rice,75,Owls,Rice Owls,Rice
400945854,2017-03-08,4,155,home,TRUE,North Dakota,62,Fighting Hawks,North Dakota Fighting Hawks,North Dakota
400945854,2017-03-08,4,2502,away,TRUE,Portland State,65,Vikings,Portland State Vikings,Portland St
400946067,2017-03-08,4,2463,home,TRUE,Cal State Northridge,71,Matadors,Cal State Northridge Matadors,CSU Northridge
400946067,2017-03-08,4,62,away,TRUE,Hawai'i,64,Rainbow Wahine,Hawai'i Rainbow Wahine,Hawai'i
400946036,2017-03-08,4,36,home,TRUE,Colorado State,61,Rams,Colorado State Rams,Colorado St
400946036,2017-03-08,4,68,away,TRUE,Boise State,65,Broncos,Boise State Broncos,Boise St
400945606,2017-03-08,5,2934,home,TRUE,Cal State Bakersfield,53,Roadrunners,Cal State Bakersfield Roadrunners,Bakersfield
400945606,2017-03-08,5,3084,away,TRUE,Utah Valley,59,Wolverines,Utah Valley Wolverines,Utah Valley
400945570,2017-03-08,4,295,home,TRUE,Old Dominion,80,Monarchs,Old Dominion Monarchs,Old Dominion
400945570,2017-03-08,4,2638,away,TRUE,UTEP,70,Miners,UTEP Miners,UTEP
400945871,2017-03-08,4,2458,home,TRUE,Northern Colorado,59,Bears,Northern Colorado Bears,N Colorado
400945871,2017-03-08,4,304,away,TRUE,Idaho State,60,Bengals,Idaho State Bengals,Idaho St
400946046,2017-03-08,4,2540,home,TRUE,UC Santa Barbara,81,Gauchos,UC Santa Barbara Gauchos,Santa Barbara
400946046,2017-03-08,4,27,away,TRUE,UC Riverside,71,Highlanders,UC Riverside Highlanders,UC Riverside
400946066,2017-03-08,4,2439,home,FALSE,UNLV,51,Lady Rebels,UNLV Lady Rebels,UNLV
400946066,2017-03-08,4,278,away,FALSE,Fresno State,53,Bulldogs,Fresno State Bulldogs,Fresno St
