game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401485187,2023,regular-season,2022-12-20,2,41,home,FALSE,UConn,84,Huskies,UConn Huskies,UConn
401485187,2023,regular-season,2022-12-20,2,46,away,FALSE,Georgetown,73,Hoyas,Georgetown Hoyas,Georgetown
401491691,2023,regular-season,2022-12-20,2,12,home,FALSE,Arizona,85,Wildcats,Arizona Wildcats,Arizona
401491691,2023,regular-season,2022-12-20,2,147,away,FALSE,Montana State,64,Bobcats,Montana State Bobcats,Montana St
401488400,2023,regular-season,2022-12-20,2,2390,home,FALSE,Miami,66,Hurricanes,Miami Hurricanes,Miami
401488400,2023,regular-season,2022-12-20,2,258,away,FALSE,Virginia,64,Cavaliers,Virginia Cavaliers,Virginia
401488387,2023,regular-season,2022-12-20,2,333,home,FALSE,Alabama,84,Crimson Tide,Alabama Crimson Tide,Alabama
401488387,2023,regular-season,2022-12-20,2,2296,away,FALSE,Jackson State,64,Tigers,Jackson State Tigers,Jackson St
401491687,2023,regular-season,2022-12-20,2,2250,home,FALSE,Gonzaga,85,Bulldogs,Gonzaga Bulldogs,Gonzaga
401491687,2023,regular-season,2022-12-20,2,149,away,FALSE,Montana,75,Grizzlies,Montana Grizzlies,Montana
401483259,2023,regular-season,2022-12-20,2,239,home,FALSE,Baylor,58,Bears,Baylor Bears,Baylor
401483259,2023,regular-season,2022-12-20,2,2466,away,FALSE,Northwestern State,48,Demons,Northwestern State Demons,N'Western St
401488398,2023,regular-season,2022-12-20,2,154,home,FALSE,Wake Forest,81,Demon Deacons,Wake Forest Demon Deacons,Wake Forest
401488398,2023,regular-season,2022-12-20,2,150,away,FALSE,Duke,70,Blue Devils,Duke Blue Devils,Duke
401483350,2023,regular-season,2022-12-20,2,84,home,FALSE,Indiana,96,Hoosiers,Indiana Hoosiers,Indiana
401483350,2023,regular-season,2022-12-20,2,2210,away,FALSE,Elon,72,Phoenix,Elon Phoenix,Elon
401485188,2023,regular-season,2022-12-20,4,2507,home,FALSE,Providence,103,Friars,Providence Friars,Providence
401485188,2023,regular-season,2022-12-20,4,269,away,FALSE,Marquette,98,Golden Eagles,Marquette Golden Eagles,Marquette
