game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401412480,2022,regular-season,2022-02-22,4,2550,home,FALSE,Seton Hall,84,Pirates,Seton Hall Pirates,Seton Hall
401412480,2022,regular-season,2022-02-22,4,2086,away,FALSE,Butler,55,Bulldogs,Butler Bulldogs,Butler
401406707,2022,regular-season,2022-02-22,4,44,home,FALSE,American University,64,Eagles,American University Eagles,American
401406707,2022,regular-season,2022-02-22,4,2329,away,FALSE,Lehigh,45,Mountain Hawks,Lehigh Mountain Hawks,Lehigh
401374826,2022,regular-season,2022-02-22,4,2506,home,FALSE,Presbyterian,72,Blue Hose,Presbyterian Blue Hose,Presbyterian
401374826,2022,regular-season,2022-02-22,4,2241,away,FALSE,Gardner-Webb,58,Runnin' Bulldogs,Gardner-Webb Runnin' Bulldogs,Gardner-Webb
401413555,2022,regular-season,2022-02-22,4,2717,home,FALSE,Western Carolina,42,Catamounts,Western Carolina Catamounts,W Carolina
401413555,2022,regular-season,2022-02-22,4,2213,away,FALSE,Emory & Henry,39,Wasps,Emory & Henry Wasps,Emory&Hen
401411570,2022,regular-season,2022-02-22,4,145,home,FALSE,Ole Miss,70,Rebels,Ole Miss Rebels,Ole Miss
401411570,2022,regular-season,2022-02-22,4,8,away,FALSE,Arkansas,62,Razorbacks,Arkansas Razorbacks,Arkansas
401410430,2022,regular-season,2022-02-22,4,58,home,FALSE,South Florida,61,Bulls,South Florida Bulls,South Florida
401410430,2022,regular-season,2022-02-22,4,2724,away,FALSE,Wichita State,57,Shockers,Wichita State Shockers,Wichita St
401404585,2022,regular-season,2022-02-22,4,46,home,FALSE,Georgetown,61,Hoyas,Georgetown Hoyas,Georgetown
401404585,2022,regular-season,2022-02-22,4,222,away,FALSE,Villanova,73,Wildcats,Villanova Wildcats,Villanova
401374827,2022,regular-season,2022-02-22,4,2261,home,FALSE,Hampton,59,Lady Pirates,Hampton Lady Pirates,Hampton
401374827,2022,regular-season,2022-02-22,4,2515,away,FALSE,Radford,53,Highlanders,Radford Highlanders,Radford
401374975,2022,regular-season,2022-02-22,4,2934,home,FALSE,Cal State Bakersfield,85,Roadrunners,Cal State Bakersfield Roadrunners,Bakersfield
401374975,2022,regular-season,2022-02-22,4,13,away,FALSE,Cal Poly,71,Mustangs,Cal Poly Mustangs,Cal Poly
