game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401364304,2022-02-10,4,96,home,FALSE,Kentucky,50,Wildcats,Kentucky Wildcats,Kentucky
401364304,2022-02-10,4,2579,away,FALSE,South Carolina,59,Gamecocks,South Carolina Gamecocks,South Carolina
401369584,2022-02-10,0,97,home,FALSE,Louisville,2,Cardinals,Louisville Cardinals,Louisville
401369584,2022-02-10,0,258,away,FALSE,Virginia,0,Cavaliers,Virginia Cavaliers,Virginia
401364572,2022-02-10,4,127,home,FALSE,Michigan State,63,Spartans,Michigan State Spartans,Michigan St
401364572,2022-02-10,4,130,away,FALSE,Michigan,57,Wolverines,Michigan Wolverines,Michigan
401369582,2022-02-10,5,103,home,FALSE,Boston College,78,Eagles,Boston College Eagles,Boston College
401369582,2022-02-10,5,152,away,FALSE,NC State,85,Wolfpack,NC State Wolfpack,NC State
401369587,2022-02-10,4,259,home,FALSE,Virginia Tech,73,Hokies,Virginia Tech Hokies,Virginia Tech
401369587,2022-02-10,4,59,away,FALSE,Georgia Tech,63,Yellow Jackets,Georgia Tech Yellow Jackets,Georgia Tech
401364306,2022-02-10,4,2633,home,FALSE,Tennessee,76,Lady Volunteers,Tennessee Lady Volunteers,Tennessee
401364306,2022-02-10,4,142,away,FALSE,Missouri,62,Tigers,Missouri Tigers,Missouri
401364305,2022-02-10,4,99,home,FALSE,LSU,73,Tigers,LSU Tigers,LSU
401364305,2022-02-10,4,61,away,FALSE,Georgia,67,Lady Bulldogs,Georgia Lady Bulldogs,Georgia
401369586,2022-02-10,4,87,home,FALSE,Notre Dame,69,Fighting Irish,Notre Dame Fighting Irish,Notre Dame
401369586,2022-02-10,4,2390,away,FALSE,Miami,53,Hurricanes,Miami Hurricanes,Miami
401404212,2022-02-10,4,344,home,FALSE,Mississippi State,64,Bulldogs,Mississippi State Bulldogs,Mississippi St
401404212,2022-02-10,4,57,away,FALSE,Florida,73,Gators,Florida Gators,Florida
401367921,2022-02-10,4,252,home,FALSE,BYU,104,Cougars,BYU Cougars,BYU
401367921,2022-02-10,4,2492,away,FALSE,Pepperdine,53,Waves,Pepperdine Waves,Pepperdine
401364574,2022-02-10,4,194,home,FALSE,Ohio State,80,Buckeyes,Ohio State Buckeyes,Ohio State
401364574,2022-02-10,4,158,away,FALSE,Nebraska,70,Cornhuskers,Nebraska Cornhuskers,Nebraska
401369585,2022-02-10,4,153,home,FALSE,North Carolina,64,Tar Heels,North Carolina Tar Heels,North Carolina
401369585,2022-02-10,4,221,away,FALSE,Pittsburgh,54,Panthers,Pittsburgh Panthers,Pitt
