game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401483917,2023,regular-season,2022-12-08,4,194,home,FALSE,Ohio State,92,Buckeyes,Ohio State Buckeyes,Ohio State
401483917,2023,regular-season,2022-12-08,4,160,away,FALSE,New Hampshire,36,Wildcats,New Hampshire Wildcats,New Hampshire
401484663,2023,regular-season,2022-12-08,4,213,home,FALSE,Penn State,58,Lady Lions,Penn State Lady Lions,Penn State
401484663,2023,regular-season,2022-12-08,4,84,away,FALSE,Indiana,67,Hoosiers,Indiana Hoosiers,Indiana
401484361,2023,regular-season,2022-12-08,4,41,home,FALSE,UConn,69,Huskies,UConn Huskies,UConn
401484361,2023,regular-season,2022-12-08,4,163,away,FALSE,Princeton,64,Tigers,Princeton Tigers,Princeton
401480329,2023,regular-season,2022-12-08,4,12,home,FALSE,Arizona,50,Wildcats,Arizona Wildcats,Arizona
401480329,2023,regular-season,2022-12-08,4,2305,away,FALSE,Kansas,77,Jayhawks,Kansas Jayhawks,Kansas
401491393,2023,regular-season,2022-12-08,4,130,home,FALSE,Michigan,68,Wolverines,Michigan Wolverines,Michigan
401491393,2023,regular-season,2022-12-08,4,2649,away,FALSE,Toledo,71,Rockets,Toledo Rockets,Toledo
401484664,2023,regular-season,2022-12-08,4,2509,home,FALSE,Purdue,74,Boilermakers,Purdue Boilermakers,Purdue
401484664,2023,regular-season,2022-12-08,4,120,away,FALSE,Maryland,77,Terrapins,Maryland Terrapins,Maryland
401480048,2023,regular-season,2022-12-08,4,8,home,FALSE,Arkansas,63,Razorbacks,Arkansas Razorbacks,Arkansas
401480048,2023,regular-season,2022-12-08,4,2320,away,FALSE,Lamar,50,Cardinals,Lamar Cardinals,Lamar
401480280,2023,regular-season,2022-12-08,0,322,home,FALSE,Lafayette,0,Leopards,Lafayette Leopards,Lafayette
401480280,2023,regular-season,2022-12-08,0,87,away,FALSE,Notre Dame,0,Fighting Irish,Notre Dame Fighting Irish,Notre Dame
