game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401629644,2024-03-09,4,2579,home,TRUE,South Carolina,74,Gamecocks,South Carolina Gamecocks,South Carolina
401629644,2024-03-09,4,2633,away,TRUE,Tennessee,73,Lady Volunteers,Tennessee Lady Volunteers,Tennessee
401629352,2024-03-09,4,2294,home,TRUE,Iowa,95,Hawkeyes,Iowa Hawkeyes,Iowa
401629352,2024-03-09,4,130,away,TRUE,Michigan,68,Wolverines,Michigan Wolverines,Michigan
401629274,2024-03-09,4,251,home,TRUE,Texas,76,Longhorns,Texas Longhorns,Texas
401629274,2024-03-09,4,2305,away,TRUE,Kansas,60,Jayhawks,Kansas Jayhawks,Kansas
401629645,2024-03-09,4,99,home,TRUE,LSU,75,Tigers,LSU Tigers,LSU
401629645,2024-03-09,4,145,away,TRUE,Ole Miss,67,Rebels,Ole Miss Rebels,Ole Miss
401629310,2024-03-09,4,41,home,TRUE,UConn,86,Huskies,UConn Huskies,UConn
401629310,2024-03-09,4,2507,away,TRUE,Providence,53,Friars,Providence Friars,Providence
401629144,2024-03-09,4,152,home,TRUE,NC State,69,Wolfpack,NC State Wolfpack,NC State
401629144,2024-03-09,4,52,away,TRUE,Florida State,43,Seminoles,Florida State Seminoles,Florida St
401629143,2024-03-09,4,259,home,TRUE,Virginia Tech,53,Hokies,Virginia Tech Hokies,Virginia Tech
401629143,2024-03-09,4,87,away,TRUE,Notre Dame,82,Fighting Irish,Notre Dame Fighting Irish,Notre Dame
401629275,2024-03-09,4,2306,home,TRUE,Kansas State,65,Wildcats,Kansas State Wildcats,Kansas St
401629275,2024-03-09,4,277,away,TRUE,West Virginia,62,Mountaineers,West Virginia Mountaineers,West Virginia
401629272,2024-03-09,4,66,home,TRUE,Iowa State,67,Cyclones,Iowa State Cyclones,Iowa State
401629272,2024-03-09,4,239,away,TRUE,Baylor,62,Bears,Baylor Bears,Baylor
401629273,2024-03-09,4,201,home,TRUE,Oklahoma,69,Sooners,Oklahoma Sooners,Oklahoma
401629273,2024-03-09,4,2628,away,TRUE,TCU,53,Horned Frogs,TCU Horned Frogs,TCU
401629312,2024-03-09,4,156,home,TRUE,Creighton,72,Bluejays,Creighton Bluejays,Creighton
401629312,2024-03-09,4,2550,away,TRUE,Seton Hall,65,Pirates,Seton Hall Pirates,Seton Hall
401594772,2024-03-09,4,2217,home,FALSE,Fairfield,83,Stags,Fairfield Stags,Fairfield
401594772,2024-03-09,4,2520,away,FALSE,Rider,54,Broncs,Rider Broncs,Rider
