game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
330702542,2013-03-11,2,2542,home,TRUE,Savannah State,59,Tigers,Savannah State Tigers,Savannah St
330702542,2013-03-11,2,2379,away,TRUE,Maryland Eastern Shore,44,Hawks,Maryland Eastern Shore Hawks,MD Eastern
330702571,2013-03-11,2,2571,home,TRUE,South Dakota State,72,Jackrabbits,South Dakota State Jackrabbits,S Dakota St
330702571,2013-03-11,2,2870,away,TRUE,Purdue Fort Wayne,56,Mastodons,Purdue Fort Wayne Mastodons,Purdue FW
330702229,2013-03-11,2,2229,home,TRUE,Florida International,63,Panthers,Florida International Panthers,FIU
330702229,2013-03-11,2,98,away,TRUE,Western Kentucky,65,Hilltoppers,Western Kentucky Hilltoppers,Western KY
330702199,2013-03-11,2,2199,home,FALSE,Eastern Michigan,45,Eagles,Eastern Michigan Eagles,E Michigan
330702199,2013-03-11,2,2459,away,FALSE,Northern Illinois,44,Huskies,Northern Illinois Huskies,N Illinois
330702166,2013-03-11,2,2166,home,TRUE,Davidson,74,Wildcats,Davidson Wildcats,Davidson
330702166,2013-03-11,2,232,away,TRUE,Charleston,55,Cougars,Charleston Cougars,Charleston
330702084,2013-03-11,3,2084,home,FALSE,Buffalo,74,Bulls,Buffalo Bulls,Buffalo
330702084,2013-03-11,3,2117,away,FALSE,Central Michigan,72,Chippewas,Central Michigan Chippewas,C Michigan
330700189,2013-03-11,2,189,home,FALSE,Bowling Green,52,Falcons,Bowling Green Falcons,Bowling Green
330700189,2013-03-11,2,193,away,FALSE,Miami (OH),63,RedHawks,Miami (OH) RedHawks,Miami OH
330700111,2013-03-11,2,111,home,TRUE,Northeastern,57,Huskies,Northeastern Huskies,Northeastern
330700111,2013-03-11,2,256,away,TRUE,James Madison,70,Dukes,James Madison Dukes,James Madison
330702415,2013-03-11,2,2415,home,TRUE,Morgan State,61,Bears,Morgan State Bears,Morgan St
330702415,2013-03-11,2,2569,away,TRUE,South Carolina State,52,Bulldogs,South Carolina State Bulldogs,SC State
330702250,2013-03-11,2,2250,home,TRUE,Gonzaga,65,Bulldogs,Gonzaga Bulldogs,Gonzaga
330702250,2013-03-11,2,2608,away,TRUE,Saint Mary's,51,Gaels,Saint Mary's Gaels,Saint Mary's
330700314,2013-03-11,2,314,home,TRUE,Iona,60,Gaels,Iona Gaels,Iona
330700314,2013-03-11,2,2363,away,TRUE,Manhattan,57,Jaspers,Manhattan Jaspers,Manhattan
330702710,2013-03-11,2,2710,home,TRUE,Western Illinois,43,Leathernecks,Western Illinois Leathernecks,W Illinois
330702710,2013-03-11,2,2449,away,TRUE,North Dakota State,55,Bison,North Dakota State Bison,N Dakota St
