game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
253560222,2006,regular-season,2005-12-22,2,222,home,FALSE,Villanova,98,Wildcats,Villanova Wildcats,Villanova
253560222,2006,regular-season,2005-12-22,2,2325,away,FALSE,La Salle,57,Explorers,La Salle Explorers,La Salle
253562390,2006,regular-season,2005-12-22,2,2390,home,FALSE,Miami,67,Hurricanes,Miami Hurricanes,Miami
253562390,2006,regular-season,2005-12-22,2,57,away,FALSE,Florida,77,Gators,Florida Gators,Florida
253560201,2006,regular-season,2005-12-22,2,201,home,FALSE,Oklahoma,68,Sooners,Oklahoma Sooners,Oklahoma
253560201,2006,regular-season,2005-12-22,2,277,away,FALSE,West Virginia,92,Mountaineers,West Virginia Mountaineers,West Virginia
253560139,2006,regular-season,2005-12-22,2,139,home,FALSE,Saint Louis,57,Billikens,Saint Louis Billikens,Saint Louis
253560139,2006,regular-season,2005-12-22,2,2250,away,FALSE,Gonzaga,60,Bulldogs,Gonzaga Bulldogs,Gonzaga
253560103,2006,regular-season,2005-12-22,2,103,home,FALSE,Boston College,89,Eagles,Boston College Eagles,Boston College
253560103,2006,regular-season,2005-12-22,2,108,away,FALSE,Harvard,55,Crimson,Harvard Crimson,Harvard
253560251,2006,regular-season,2005-12-22,2,251,home,FALSE,Texas,85,Longhorns,Texas Longhorns,Texas
253560251,2006,regular-season,2005-12-22,2,326,away,FALSE,Texas State,49,Bobcats,Texas State Bobcats,Texas St
253560333,2006,regular-season,2005-12-22,2,333,home,FALSE,Alabama,64,Crimson Tide,Alabama Crimson Tide,Alabama
253560333,2006,regular-season,2005-12-22,2,152,away,FALSE,NC State,68,Wolfpack,NC State Wolfpack,NC State
253560257,2006,regular-season,2005-12-22,2,257,home,FALSE,Richmond,40,Spiders,Richmond Spiders,Richmond
253560257,2006,regular-season,2005-12-22,2,154,away,FALSE,Wake Forest,47,Demon Deacons,Wake Forest Demon Deacons,Wake Forest
253560197,2006,regular-season,2005-12-22,2,197,home,FALSE,Oklahoma State,89,Cowboys,Oklahoma State Cowboys,Oklahoma St
253560197,2006,regular-season,2005-12-22,2,2633,away,FALSE,Tennessee,73,Volunteers,Tennessee Volunteers,Tennessee
253562294,2006,regular-season,2005-12-22,2,2294,home,FALSE,Iowa,73,Hawkeyes,Iowa Hawkeyes,Iowa
253562294,2006,regular-season,2005-12-22,2,2523,away,FALSE,Robert Morris,51,Colonials,Robert Morris Colonials,Robert Morris
