game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
313490276,2011-12-15,2,276,home,FALSE,Marshall,62,Thundering Herd,Marshall Thundering Herd,Marshall
313490276,2011-12-15,2,2344,away,FALSE,Longwood,48,Lancers,Longwood Lancers,Longwood
313490005,2011-12-15,2,5,home,FALSE,UAB,57,Blazers,UAB Blazers,UAB
313490005,2011-12-15,2,2010,away,FALSE,Alabama A&M,46,Bulldogs,Alabama A&M Bulldogs,Alabama A&M
313492692,2011-12-15,3,2692,home,FALSE,Weber State,68,Wildcats,Weber State Wildcats,Weber St
313492692,2011-12-15,3,2751,away,FALSE,Wyoming,76,Cowgirls,Wyoming Cowgirls,Wyoming
313492729,2011-12-15,2,2729,home,FALSE,William & Mary,74,Tribe,William & Mary Tribe,William & Mary
313492729,2011-12-15,2,2448,away,FALSE,North Carolina A&T,68,Aggies,North Carolina A&T Aggies,NC A&T
313490294,2011-12-15,2,294,home,FALSE,Jacksonville,87,Dolphins,Jacksonville Dolphins,Jacksonville
313490294,2011-12-15,2,55,away,FALSE,Jacksonville State,74,Gamecocks,Jacksonville State Gamecocks,Jax State
313492335,2011-12-15,2,2335,home,FALSE,Liberty,82,Flames,Liberty Flames,Liberty
313492335,2011-12-15,2,2676,away,FALSE,Virginia Union,37,Panthers,Virginia Union Panthers,Va Union
313492011,2011-12-15,2,2011,home,FALSE,Alabama State,53,Lady Hornets,Alabama State Lady Hornets,Alabama St
313492011,2011-12-15,2,2653,away,FALSE,Troy,60,Trojans,Troy Trojans,Troy
313490236,2011-12-15,2,236,home,FALSE,Chattanooga,75,Mocs,Chattanooga Mocs,Chattanooga
313490236,2011-12-15,2,2057,away,FALSE,Belmont,42,Bruins,Belmont Bruins,Belmont
313490152,2011-12-15,2,152,home,FALSE,NC State,58,Wolfpack,NC State Wolfpack,NC State
313490152,2011-12-15,2,257,away,FALSE,Richmond,72,Spiders,Richmond Spiders,Richmond
313490270,2011-12-15,2,270,home,FALSE,Milwaukee,79,Panthers,Milwaukee Panthers,Milwaukee
313490270,2011-12-15,2,2130,away,FALSE,Chicago State,48,Cougars,Chicago State Cougars,Chicago St
313490167,2011-12-15,2,167,home,FALSE,New Mexico,54,Lobos,New Mexico Lobos,New Mexico
313490167,2011-12-15,2,2458,away,FALSE,Northern Colorado,61,Bears,Northern Colorado Bears,N Colorado
313492032,2011-12-15,2,2032,home,FALSE,Arkansas State,58,Red Wolves,Arkansas State Red Wolves,Arkansas St
313492032,2011-12-15,2,30,away,FALSE,USC,56,Trojans,USC Trojans,USC
313490198,2011-12-15,3,198,home,FALSE,Oral Roberts,80,Golden Eagles,Oral Roberts Golden Eagles,Oral Roberts
313490198,2011-12-15,3,2755,away,FALSE,Grambling,89,Lady Tigers,Grambling Lady Tigers,Grambling
313490070,2011-12-15,2,70,home,FALSE,Idaho,57,Vandals,Idaho Vandals,Idaho
313490070,2011-12-15,2,27,away,FALSE,UC Riverside,70,Highlanders,UC Riverside Highlanders,UC Riverside
313490278,2011-12-15,2,278,home,FALSE,Fresno State,88,Bulldogs,Fresno State Bulldogs,Fresno St
313490278,2011-12-15,2,2934,away,FALSE,Cal State Bakersfield,59,Roadrunners,Cal State Bakersfield Roadrunners,Bakersfield
