game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401173755,2020,regular-season,2020-01-26,2,2439,home,FALSE,UNLV,67,Rebels,UNLV Rebels,UNLV
401173755,2020,regular-season,2020-01-26,2,21,away,FALSE,San Diego State,71,Aztecs,San Diego State Aztecs,San Diego St
401166191,2020,regular-season,2020-01-26,2,135,home,FALSE,Minnesota,52,Golden Gophers,Minnesota Golden Gophers,Minnesota
401166191,2020,regular-season,2020-01-26,2,127,away,FALSE,Michigan State,70,Spartans,Michigan State Spartans,Michigan St
401170685,2020,regular-season,2020-01-26,2,2483,home,FALSE,Oregon,96,Ducks,Oregon Ducks,Oregon
401170685,2020,regular-season,2020-01-26,2,26,away,FALSE,UCLA,75,Bruins,UCLA Bruins,UCLA
401166190,2020,regular-season,2020-01-26,2,84,home,FALSE,Indiana,76,Hoosiers,Indiana Hoosiers,Indiana
401166190,2020,regular-season,2020-01-26,2,120,away,FALSE,Maryland,77,Terrapins,Maryland Terrapins,Maryland
401169551,2020,regular-season,2020-01-26,2,248,home,FALSE,Houston,68,Cougars,Houston Cougars,Houston
401169551,2020,regular-season,2020-01-26,2,58,away,FALSE,South Florida,49,Bulls,South Florida Bulls,South Florida
