game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
401169697,2020-01-15,2,239,home,FALSE,Baylor,68,Bears,Baylor Bears,Baylor
401169697,2020-01-15,2,66,away,FALSE,Iowa State,55,Cyclones,Iowa State Cyclones,Iowa State
401166296,2020-01-15,2,333,home,FALSE,Alabama,83,Crimson Tide,Alabama Crimson Tide,Alabama
401166296,2020-01-15,2,2,away,FALSE,Auburn,64,Tigers,Auburn Tigers,Auburn
401168300,2020-01-15,2,2086,home,FALSE,Butler,70,Bulldogs,Butler Bulldogs,Butler
401168300,2020-01-15,2,2550,away,FALSE,Seton Hall,78,Pirates,Seton Hall Pirates,Seton Hall
401168476,2020-01-15,2,52,home,FALSE,Florida State,54,Seminoles,Florida State Seminoles,Florida St
401168476,2020-01-15,2,258,away,FALSE,Virginia,50,Cavaliers,Virginia Cavaliers,Virginia
401166293,2020-01-15,2,2579,home,FALSE,South Carolina,81,Gamecocks,South Carolina Gamecocks,South Carolina
401166293,2020-01-15,2,96,away,FALSE,Kentucky,78,Wildcats,Kentucky Wildcats,Kentucky
401169535,2020-01-15,2,218,home,FALSE,Temple,65,Owls,Temple Owls,Temple
401169535,2020-01-15,2,2724,away,FALSE,Wichita State,53,Shockers,Wichita State Shockers,Wichita St
401168327,2020-01-15,2,46,home,FALSE,Georgetown,83,Hoyas,Georgetown Hoyas,Georgetown
401168327,2020-01-15,2,156,away,FALSE,Creighton,80,Bluejays,Creighton Bluejays,Creighton
