game_id,season,game_type,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
260220061,2006,regular-season,2006-01-22,2,61,home,FALSE,Georgia,64,Lady Bulldogs,Georgia Lady Bulldogs,Georgia
260220061,2006,regular-season,2006-01-22,2,99,away,FALSE,LSU,65,Tigers,LSU Tigers,LSU
260220153,2006,regular-season,2006-01-22,2,153,home,FALSE,North Carolina,68,Tar Heels,North Carolina Tar Heels,North Carolina
260220153,2006,regular-season,2006-01-22,2,52,away,FALSE,Florida State,51,Seminoles,Florida State Seminoles,Florida St
260220127,2006,regular-season,2006-01-22,2,127,home,FALSE,Michigan State,65,Spartans,Michigan State Spartans,Michigan St
260220127,2006,regular-season,2006-01-22,2,194,away,FALSE,Ohio State,67,Buckeyes,Ohio State Buckeyes,Ohio State
260220356,2006,regular-season,2006-01-22,2,356,home,FALSE,Illinois,53,Fighting Illini,Illinois Fighting Illini,Illinois
260220356,2006,regular-season,2006-01-22,2,2509,away,FALSE,Purdue,57,Boilermakers,Purdue Boilermakers,Purdue
260222294,2006,regular-season,2006-01-22,2,2294,home,FALSE,Iowa,68,Hawkeyes,Iowa Hawkeyes,Iowa
260222294,2006,regular-season,2006-01-22,2,135,away,FALSE,Minnesota,80,Golden Gophers,Minnesota Golden Gophers,Minnesota
260220057,2006,regular-season,2006-01-22,2,57,home,FALSE,Florida,73,Gators,Florida Gators,Florida
260220057,2006,regular-season,2006-01-22,2,238,away,FALSE,Vanderbilt,59,Commodores,Vanderbilt Commodores,Vanderbilt
260222752,2006,regular-season,2006-01-22,2,2752,home,FALSE,Xavier,62,Musketeers,Xavier Musketeers,Xavier
260222752,2006,regular-season,2006-01-22,2,218,away,FALSE,Temple,67,Owls,Temple Owls,Temple
260220103,2006,regular-season,2006-01-22,2,103,home,FALSE,Boston College,85,Eagles,Boston College Eagles,Boston College
260220103,2006,regular-season,2006-01-22,2,2344,away,FALSE,Longwood,29,Lancers,Longwood Lancers,Longwood
260220113,2006,regular-season,2006-01-22,2,113,home,FALSE,Massachusetts,55,Minutewomen,Massachusetts Minutewomen,UMass
260220113,2006,regular-season,2006-01-22,2,45,away,FALSE,George Washington,53,Revolutionaries,George Washington Revolutionaries,G Washington
