game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
263570026,2006-12-23,2,26,home,FALSE,UCLA,92,Bruins,UCLA Bruins,UCLA
263570026,2006-12-23,2,130,away,FALSE,Michigan,55,Wolverines,Michigan Wolverines,Michigan
263570057,2006-12-23,2,57,home,FALSE,Florida,86,Gators,Florida Gators,Florida
263570057,2006-12-23,2,194,away,FALSE,Ohio State,60,Buckeyes,Ohio State Buckeyes,Ohio State
263570275,2006-12-23,2,275,home,FALSE,Wisconsin,83,Badgers,Wisconsin Badgers,Wisconsin
263570275,2006-12-23,2,279,away,FALSE,Pacific,47,Tigers,Pacific Tigers,Pacific
263570221,2006-12-23,2,221,home,FALSE,Pittsburgh,84,Panthers,Pittsburgh Panthers,Pitt
263570221,2006-12-23,2,2168,away,FALSE,Dayton,54,Flyers,Dayton Flyers,Dayton
263570030,2006-12-23,2,30,home,FALSE,USC,60,Trojans,USC Trojans,USC
263570030,2006-12-23,2,2724,away,FALSE,Wichita State,56,Shockers,Wichita State Shockers,Wichita St
263570333,2006-12-23,2,333,home,FALSE,Alabama,99,Crimson Tide,Alabama Crimson Tide,Alabama
263570333,2006-12-23,2,2154,away,FALSE,Coppin State,49,Eagles,Coppin State Eagles,Coppin St
263572305,2006-12-23,2,2305,home,FALSE,Kansas,84,Jayhawks,Kansas Jayhawks,Kansas
263572305,2006-12-23,2,103,away,FALSE,Boston College,66,Eagles,Boston College Eagles,Boston College
263570099,2006-12-23,2,99,home,FALSE,LSU,68,Tigers,LSU Tigers,LSU
263570099,2006-12-23,2,2348,away,FALSE,Louisiana Tech,52,Bulldogs,Louisiana Tech Bulldogs,Louisiana Tech
263570235,2006-12-23,2,235,home,FALSE,Memphis,86,Tigers,Memphis Tigers,Memphis
263570235,2006-12-23,2,2393,away,FALSE,Middle Tennessee,46,Blue Raiders,Middle Tennessee Blue Raiders,MTSU
263572483,2006-12-23,2,2483,home,FALSE,Oregon,84,Ducks,Oregon Ducks,Oregon
263572483,2006-12-23,2,2382,away,FALSE,Mercer,64,Bears,Mercer Bears,Mercer
263572458,2006-12-23,0,2458,home,FALSE,Northern Colorado,0,Bears,Northern Colorado Bears,N Colorado
263572458,2006-12-23,0,2005,away,FALSE,Air Force,0,Falcons,Air Force Falcons,Air Force
