game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
260110150,2006-01-11,2,150,home,FALSE,Duke,76,Blue Devils,Duke Blue Devils,Duke
260110150,2006-01-11,2,120,away,FALSE,Maryland,52,Terrapins,Maryland Terrapins,Maryland
260110057,2006-01-11,2,57,home,FALSE,Florida,75,Gators,Florida Gators,Florida
260110057,2006-01-11,2,344,away,FALSE,Mississippi State,60,Bulldogs,Mississippi State Bulldogs,Mississippi St
260110164,2006-01-11,3,164,home,FALSE,Rutgers,78,Scarlet Knights,Rutgers Scarlet Knights,Rutgers
260110164,2006-01-11,3,222,away,FALSE,Villanova,84,Wildcats,Villanova Wildcats,Villanova
260110151,2006-01-11,2,151,home,FALSE,East Carolina,67,Pirates,East Carolina Pirates,East Carolina
260110151,2006-01-11,2,235,away,FALSE,Memphis,77,Tigers,Memphis Tigers,Memphis
260110127,2006-01-11,2,127,home,FALSE,Michigan State,87,Spartans,Michigan State Spartans,Michigan St
260110127,2006-01-11,2,84,away,FALSE,Indiana,73,Hoosiers,Indiana Hoosiers,Indiana
260110277,2006-01-11,2,277,home,FALSE,West Virginia,68,Mountaineers,West Virginia Mountaineers,West Virginia
260110277,2006-01-11,2,46,away,FALSE,Georgetown,61,Hoyas,Georgetown Hoyas,Georgetown
260110045,2006-01-11,3,45,home,FALSE,George Washington,69,Revolutionaries,George Washington Revolutionaries,G Washington
260110045,2006-01-11,3,139,away,FALSE,Saint Louis,64,Billikens,Saint Louis Billikens,Saint Louis
260112509,2006-01-11,2,2509,home,FALSE,Purdue,64,Boilermakers,Purdue Boilermakers,Purdue
260112509,2006-01-11,2,194,away,FALSE,Ohio State,80,Buckeyes,Ohio State Buckeyes,Ohio State
