game_id,date,periods,team_id,home_away,neutral_site,location,score,name,display_name,short_display_name
220260245,2002-01-26,2,245,home,FALSE,Texas A&M,74,Aggies,Texas A&M Aggies,Texas A&M
220260245,2002-01-26,2,2305,away,FALSE,Kansas,86,Jayhawks,Kansas Jayhawks,Kansas
220260120,2002-01-26,2,120,home,FALSE,Maryland,84,Terrapins,Maryland Terrapins,Maryland
220260120,2002-01-26,2,52,away,FALSE,Florida State,63,Seminoles,Florida State Seminoles,Florida St
220260058,2002-01-26,2,58,home,FALSE,South Florida,68,Bulls,South Florida Bulls,South Florida
220260058,2002-01-26,2,2132,away,FALSE,Cincinnati,78,Bearcats,Cincinnati Bearcats,Cincinnati
220260008,2002-01-26,3,8,home,FALSE,Arkansas,94,Razorbacks,Arkansas Razorbacks,Arkansas
220260008,2002-01-26,3,57,away,FALSE,Florida,92,Gators,Florida Gators,Florida
220262641,2002-01-26,2,2641,home,FALSE,Texas Tech,92,Red Raiders,Texas Tech Red Raiders,Texas Tech
220262641,2002-01-26,2,201,away,FALSE,Oklahoma,79,Sooners,Oklahoma Sooners,Oklahoma
220260096,2002-01-26,2,96,home,FALSE,Kentucky,61,Wildcats,Kentucky Wildcats,Kentucky
220260096,2002-01-26,2,333,away,FALSE,Alabama,64,Crimson Tide,Alabama Crimson Tide,Alabama
220260084,2002-01-26,2,84,home,FALSE,Indiana,88,Hoosiers,Indiana Hoosiers,Indiana
220260084,2002-01-26,2,356,away,FALSE,Illinois,57,Fighting Illini,Illinois Fighting Illini,Illinois
220260012,2002-01-26,3,12,home,FALSE,Arizona,98,Wildcats,Arizona Wildcats,Arizona
220260012,2002-01-26,3,41,away,FALSE,UConn,100,Huskies,UConn Huskies,UConn
220260197,2002-01-26,2,197,home,FALSE,Oklahoma State,64,Cowboys,Oklahoma State Cowboys,Oklahoma St
220260197,2002-01-26,2,38,away,FALSE,Colorado,55,Buffaloes,Colorado Buffaloes,Colorado
220260183,2002-01-26,2,183,home,FALSE,Syracuse,81,Orange,Syracuse Orange,Syracuse
220260183,2002-01-26,2,259,away,FALSE,Virginia Tech,69,Hokies,Virginia Tech Hokies,Virginia Tech
220260026,2002-01-26,2,26,home,FALSE,UCLA,64,Bruins,UCLA Bruins,UCLA
220260026,2002-01-26,2,25,away,FALSE,California,57,Golden Bears,California Golden Bears,California
220260238,2002-01-26,2,238,home,FALSE,Vanderbilt,86,Commodores,Vanderbilt Commodores,Vanderbilt
220260238,2002-01-26,2,61,away,FALSE,Georgia,84,Bulldogs,Georgia Bulldogs,Georgia
220262250,2002-01-26,2,2250,home,FALSE,Gonzaga,70,Bulldogs,Gonzaga Bulldogs,Gonzaga
220262250,2002-01-26,2,2608,away,FALSE,Saint Mary's,52,Gaels,Saint Mary's Gaels,Saint Mary's
220260030,2002-01-26,2,30,home,FALSE,USC,90,Trojans,USC Trojans,USC
220260030,2002-01-26,2,24,away,FALSE,Stanford,82,Cardinal,Stanford Cardinal,Stanford
220260142,2002-01-26,2,142,home,FALSE,Missouri,86,Tigers,Missouri Tigers,Missouri
220260142,2002-01-26,2,2306,away,FALSE,Kansas State,74,Wildcats,Kansas State Wildcats,Kansas St
220260265,2002-01-26,2,265,home,FALSE,Washington State,86,Cougars,Washington State Cougars,Washington St
220260265,2002-01-26,2,2483,away,FALSE,Oregon,94,Ducks,Oregon Ducks,Oregon
220260135,2002-01-26,2,135,home,FALSE,Minnesota,89,Golden Gophers,Minnesota Golden Gophers,Minnesota
220260135,2002-01-26,2,194,away,FALSE,Ohio State,71,Buckeyes,Ohio State Buckeyes,Ohio State
220260154,2002-01-26,2,154,home,FALSE,Wake Forest,87,Demon Deacons,Wake Forest Demon Deacons,Wake Forest
220260154,2002-01-26,2,59,away,FALSE,Georgia Tech,74,Yellow Jackets,Georgia Tech Yellow Jackets,Georgia Tech
220260239,2002-01-26,2,239,home,FALSE,Baylor,63,Bears,Baylor Bears,Baylor
220260239,2002-01-26,2,251,away,FALSE,Texas,69,Longhorns,Texas Longhorns,Texas
